concept_id,priority,search_term,initial_category,candidate_knowledge_point,domain_seed,subdomain_seed,why_dynamic,default_start_sec,default_end_sec,notes
vdcr_concept_0050,B,电弧形成与弯曲 Electric Arc Formation and Bending,physics_physical_systems,Electric Arc Formation and Bending,physics_physical_systems,physics_family_07,"Candidate must show the temporal sequence that instantiates Electric Arc Formation and Bending, not merely an object, scene, or static result.",0,30,vdcr_v2_expansion_backlog; concept_zh=电弧形成与弯曲; needed_candidates=2; production_gate=video_must_show_named_dynamic_mechanism_sequence_without_title_or_source_leakage
vdcr_concept_0029,B,Granular Convection,physics_physical_systems,Granular Convection,physics_physical_systems,physics_family_04,"Candidate must show the temporal sequence that instantiates Granular Convection, not merely an object, scene, or static result.",0,30,vdcr_v2_expansion_backlog; concept_zh=颗粒对流; needed_candidates=2; production_gate=video_must_show_named_dynamic_mechanism_sequence_without_title_or_source_leakage
vdcr_concept_0029,B,Granular Convection demonstration,physics_physical_systems,Granular Convection,physics_physical_systems,physics_family_04,"Candidate must show the temporal sequence that instantiates Granular Convection, not merely an object, scene, or static result.",0,30,vdcr_v2_expansion_backlog; concept_zh=颗粒对流; needed_candidates=2; production_gate=video_must_show_named_dynamic_mechanism_sequence_without_title_or_source_leakage
vdcr_concept_0029,B,Granular Convection experiment video,physics_physical_systems,Granular Convection,physics_physical_systems,physics_family_04,"Candidate must show the temporal sequence that instantiates Granular Convection, not merely an object, scene, or static result.",0,30,vdcr_v2_expansion_backlog; concept_zh=颗粒对流; needed_candidates=2; production_gate=video_must_show_named_dynamic_mechanism_sequence_without_title_or_source_leakage
vdcr_concept_0029,B,颗粒对流 Granular Convection,physics_physical_systems,Granular Convection,physics_physical_systems,physics_family_04,"Candidate must show the temporal sequence that instantiates Granular Convection, not merely an object, scene, or static result.",0,30,vdcr_v2_expansion_backlog; concept_zh=颗粒对流; needed_candidates=2; production_gate=video_must_show_named_dynamic_mechanism_sequence_without_title_or_source_leakage
vdcr_concept_0020,B,Parametric Resonance,physics_physical_systems,Parametric Resonance,physics_physical_systems,physics_family_03,"Candidate must show the temporal sequence that instantiates Parametric Resonance, not merely an object, scene, or static result.",0,30,vdcr_v2_expansion_backlog; concept_zh=参数共振; needed_candidates=2; production_gate=video_must_show_named_dynamic_mechanism_sequence_without_title_or_source_leakage
vdcr_concept_0020,B,Parametric Resonance demonstration,physics_physical_systems,Parametric Resonance,physics_physical_systems,physics_family_03,"Candidate must show the temporal sequence that instantiates Parametric Resonance, not merely an object, scene, or static result.",0,30,vdcr_v2_expansion_backlog; concept_zh=参数共振; needed_candidates=2; production_gate=video_must_show_named_dynamic_mechanism_sequence_without_title_or_source_leakage
vdcr_concept_0020,B,Parametric Resonance experiment video,physics_physical_systems,Parametric Resonance,physics_physical_systems,physics_family_03,"Candidate must show the temporal sequence that instantiates Parametric Resonance, not merely an object, scene, or static result.",0,30,vdcr_v2_expansion_backlog; concept_zh=参数共振; needed_candidates=2; production_gate=video_must_show_named_dynamic_mechanism_sequence_without_title_or_source_leakage
vdcr_concept_0020,B,参数共振 Parametric Resonance,physics_physical_systems,Parametric Resonance,physics_physical_systems,physics_family_03,"Candidate must show the temporal sequence that instantiates Parametric Resonance, not merely an object, scene, or static result.",0,30,vdcr_v2_expansion_backlog; concept_zh=参数共振; needed_candidates=2; production_gate=video_must_show_named_dynamic_mechanism_sequence_without_title_or_source_leakage
vdcr_concept_0113,A,Mud-Ring Feeding,biology_living_systems,Mud-Ring Feeding,biology_living_systems,biology_family_01,"Candidate must show the temporal sequence that instantiates Mud-Ring Feeding, not merely an object, scene, or static result.",0,30,vdcr_v2_expansion_backlog; concept_zh=泥环捕食; needed_candidates=1; production_gate=video_must_show_biological_dynamic_sequence_or_strategy_not_species_or_generic_action
vdcr_concept_0113,A,Mud-Ring Feeding demonstration,biology_living_systems,Mud-Ring Feeding,biology_living_systems,biology_family_01,"Candidate must show the temporal sequence that instantiates Mud-Ring Feeding, not merely an object, scene, or static result.",0,30,vdcr_v2_expansion_backlog; concept_zh=泥环捕食; needed_candidates=1; production_gate=video_must_show_biological_dynamic_sequence_or_strategy_not_species_or_generic_action
vdcr_concept_0113,A,Mud-Ring Feeding experiment video,biology_living_systems,Mud-Ring Feeding,biology_living_systems,biology_family_01,"Candidate must show the temporal sequence that instantiates Mud-Ring Feeding, not merely an object, scene, or static result.",0,30,vdcr_v2_expansion_backlog; concept_zh=泥环捕食; needed_candidates=1; production_gate=video_must_show_biological_dynamic_sequence_or_strategy_not_species_or_generic_action
vdcr_concept_0113,A,泥环捕食 Mud-Ring Feeding,biology_living_systems,Mud-Ring Feeding,biology_living_systems,biology_family_01,"Candidate must show the temporal sequence that instantiates Mud-Ring Feeding, not merely an object, scene, or static result.",0,30,vdcr_v2_expansion_backlog; concept_zh=泥环捕食; needed_candidates=1; production_gate=video_must_show_biological_dynamic_sequence_or_strategy_not_species_or_generic_action
vdcr_concept_0189,B,Slime Mold Aggregation,biology_living_systems,Slime Mold Aggregation,biology_living_systems,biology_family_10,"Candidate must show the temporal sequence that instantiates Slime Mold Aggregation, not merely an object, scene, or static result.",0,30,vdcr_v2_expansion_backlog; concept_zh=黏菌聚集; needed_candidates=1; production_gate=video_must_show_biological_dynamic_sequence_or_strategy_not_species_or_generic_action
vdcr_concept_0189,B,Slime Mold Aggregation demonstration,biology_living_systems,Slime Mold Aggregation,biology_living_systems,biology_family_10,"Candidate must show the temporal sequence that instantiates Slime Mold Aggregation, not merely an object, scene, or static result.",0,30,vdcr_v2_expansion_backlog; concept_zh=黏菌聚集; needed_candidates=1; production_gate=video_must_show_biological_dynamic_sequence_or_strategy_not_species_or_generic_action
vdcr_concept_0189,B,Slime Mold Aggregation experiment video,biology_living_systems,Slime Mold Aggregation,biology_living_systems,biology_family_10,"Candidate must show the temporal sequence that instantiates Slime Mold Aggregation, not merely an object, scene, or static result.",0,30,vdcr_v2_expansion_backlog; concept_zh=黏菌聚集; needed_candidates=1; production_gate=video_must_show_biological_dynamic_sequence_or_strategy_not_species_or_generic_action
vdcr_concept_0189,B,黏菌聚集 Slime Mold Aggregation,biology_living_systems,Slime Mold Aggregation,biology_living_systems,biology_family_10,"Candidate must show the temporal sequence that instantiates Slime Mold Aggregation, not merely an object, scene, or static result.",0,30,vdcr_v2_expansion_backlog; concept_zh=黏菌聚集; needed_candidates=1; production_gate=video_must_show_biological_dynamic_sequence_or_strategy_not_species_or_generic_action
vdcr_concept_0081,B,Coffee-Ring Formation,chemistry_materials_change,Coffee-Ring Formation,chemistry_materials_change,materials_family_05,"Candidate must show the temporal sequence that instantiates Coffee-Ring Formation, not merely an object, scene, or static result.",0,30,vdcr_v2_expansion_backlog; concept_zh=咖啡环形成; needed_candidates=1; production_gate=must_show_evaporation_period_and_particle_deposition_front_forming_not_only_final_ring
vdcr_concept_0081,B,Coffee-Ring Formation demonstration,chemistry_materials_change,Coffee-Ring Formation,chemistry_materials_change,materials_family_05,"Candidate must show the temporal sequence that instantiates Coffee-Ring Formation, not merely an object, scene, or static result.",0,30,vdcr_v2_expansion_backlog; concept_zh=咖啡环形成; needed_candidates=1; production_gate=must_show_evaporation_period_and_particle_deposition_front_forming_not_only_final_ring
vdcr_concept_0081,B,Coffee-Ring Formation experiment video,chemistry_materials_change,Coffee-Ring Formation,chemistry_materials_change,materials_family_05,"Candidate must show the temporal sequence that instantiates Coffee-Ring Formation, not merely an object, scene, or static result.",0,30,vdcr_v2_expansion_backlog; concept_zh=咖啡环形成; needed_candidates=1; production_gate=must_show_evaporation_period_and_particle_deposition_front_forming_not_only_final_ring
vdcr_concept_0081,B,咖啡环形成 Coffee-Ring Formation,chemistry_materials_change,Coffee-Ring Formation,chemistry_materials_change,materials_family_05,"Candidate must show the temporal sequence that instantiates Coffee-Ring Formation, not merely an object, scene, or static result.",0,30,vdcr_v2_expansion_backlog; concept_zh=咖啡环形成; needed_candidates=1; production_gate=must_show_evaporation_period_and_particle_deposition_front_forming_not_only_final_ring
vdcr_concept_0102,B,Gelation Front Propagation,chemistry_materials_change,Gelation Front Propagation,chemistry_materials_change,materials_family_09,"Candidate must show the temporal sequence that instantiates Gelation Front Propagation, not merely an object, scene, or static result.",0,30,vdcr_v2_expansion_backlog; concept_zh=凝胶化前沿推进; needed_candidates=1; production_gate=video_must_show_material_or_reaction_state_evolution; source_text_may_only_double_check_not_supply_answer
vdcr_concept_0102,B,Gelation Front Propagation demonstration,chemistry_materials_change,Gelation Front Propagation,chemistry_materials_change,materials_family_09,"Candidate must show the temporal sequence that instantiates Gelation Front Propagation, not merely an object, scene, or static result.",0,30,vdcr_v2_expansion_backlog; concept_zh=凝胶化前沿推进; needed_candidates=1; production_gate=video_must_show_material_or_reaction_state_evolution; source_text_may_only_double_check_not_supply_answer
vdcr_concept_0102,B,Gelation Front Propagation experiment video,chemistry_materials_change,Gelation Front Propagation,chemistry_materials_change,materials_family_09,"Candidate must show the temporal sequence that instantiates Gelation Front Propagation, not merely an object, scene, or static result.",0,30,vdcr_v2_expansion_backlog; concept_zh=凝胶化前沿推进; needed_candidates=1; production_gate=video_must_show_material_or_reaction_state_evolution; source_text_may_only_double_check_not_supply_answer
vdcr_concept_0102,B,凝胶化前沿推进 Gelation Front Propagation,chemistry_materials_change,Gelation Front Propagation,chemistry_materials_change,materials_family_09,"Candidate must show the temporal sequence that instantiates Gelation Front Propagation, not merely an object, scene, or static result.",0,30,vdcr_v2_expansion_backlog; concept_zh=凝胶化前沿推进; needed_candidates=1; production_gate=video_must_show_material_or_reaction_state_evolution; source_text_may_only_double_check_not_supply_answer
vdcr_concept_0062,B,Viscoelastic Recoil,chemistry_materials_change,Viscoelastic Recoil,chemistry_materials_change,materials_family_01,"Candidate must show the temporal sequence that instantiates Viscoelastic Recoil, not merely an object, scene, or static result.",0,30,vdcr_v2_expansion_backlog; concept_zh=黏弹回弹; needed_candidates=1; production_gate=video_must_show_material_or_reaction_state_evolution; source_text_may_only_double_check_not_supply_answer
vdcr_concept_0062,B,Viscoelastic Recoil demonstration,chemistry_materials_change,Viscoelastic Recoil,chemistry_materials_change,materials_family_01,"Candidate must show the temporal sequence that instantiates Viscoelastic Recoil, not merely an object, scene, or static result.",0,30,vdcr_v2_expansion_backlog; concept_zh=黏弹回弹; needed_candidates=1; production_gate=video_must_show_material_or_reaction_state_evolution; source_text_may_only_double_check_not_supply_answer
vdcr_concept_0062,B,Viscoelastic Recoil experiment video,chemistry_materials_change,Viscoelastic Recoil,chemistry_materials_change,materials_family_01,"Candidate must show the temporal sequence that instantiates Viscoelastic Recoil, not merely an object, scene, or static result.",0,30,vdcr_v2_expansion_backlog; concept_zh=黏弹回弹; needed_candidates=1; production_gate=video_must_show_material_or_reaction_state_evolution; source_text_may_only_double_check_not_supply_answer
vdcr_concept_0062,B,黏弹回弹 Viscoelastic Recoil,chemistry_materials_change,Viscoelastic Recoil,chemistry_materials_change,materials_family_01,"Candidate must show the temporal sequence that instantiates Viscoelastic Recoil, not merely an object, scene, or static result.",0,30,vdcr_v2_expansion_backlog; concept_zh=黏弹回弹; needed_candidates=1; production_gate=video_must_show_material_or_reaction_state_evolution; source_text_may_only_double_check_not_supply_answer
vdcr_concept_0224,B,Spot Fire Propagation,earth_environmental_systems,Spot Fire Propagation,earth_environmental_systems,earth_family_06,"Candidate must show the temporal sequence that instantiates Spot Fire Propagation, not merely an object, scene, or static result.",0,30,vdcr_v2_expansion_backlog; concept_zh=飞火传播; needed_candidates=1; production_gate=video_must_show_process_evolution_or_instability_sequence_not_static_landform_or_event_label
vdcr_concept_0224,B,Spot Fire Propagation demonstration,earth_environmental_systems,Spot Fire Propagation,earth_environmental_systems,earth_family_06,"Candidate must show the temporal sequence that instantiates Spot Fire Propagation, not merely an object, scene, or static result.",0,30,vdcr_v2_expansion_backlog; concept_zh=飞火传播; needed_candidates=1; production_gate=video_must_show_process_evolution_or_instability_sequence_not_static_landform_or_event_label
vdcr_concept_0224,B,Spot Fire Propagation experiment video,earth_environmental_systems,Spot Fire Propagation,earth_environmental_systems,earth_family_06,"Candidate must show the temporal sequence that instantiates Spot Fire Propagation, not merely an object, scene, or static result.",0,30,vdcr_v2_expansion_backlog; concept_zh=飞火传播; needed_candidates=1; production_gate=video_must_show_process_evolution_or_instability_sequence_not_static_landform_or_event_label
vdcr_concept_0224,B,飞火传播 Spot Fire Propagation,earth_environmental_systems,Spot Fire Propagation,earth_environmental_systems,earth_family_06,"Candidate must show the temporal sequence that instantiates Spot Fire Propagation, not merely an object, scene, or static result.",0,30,vdcr_v2_expansion_backlog; concept_zh=飞火传播; needed_candidates=1; production_gate=video_must_show_process_evolution_or_instability_sequence_not_static_landform_or_event_label
vdcr_concept_0236,B,Storm Surge Propagation,earth_environmental_systems,Storm Surge Propagation,earth_environmental_systems,earth_family_08,"Candidate must show the temporal sequence that instantiates Storm Surge Propagation, not merely an object, scene, or static result.",0,30,vdcr_v2_expansion_backlog; concept_zh=风暴潮推进; needed_candidates=1; production_gate=must_show_water_level_or_inundation_front_progression_not_only_path_map_or_warning_overlay
vdcr_concept_0236,B,Storm Surge Propagation demonstration,earth_environmental_systems,Storm Surge Propagation,earth_environmental_systems,earth_family_08,"Candidate must show the temporal sequence that instantiates Storm Surge Propagation, not merely an object, scene, or static result.",0,30,vdcr_v2_expansion_backlog; concept_zh=风暴潮推进; needed_candidates=1; production_gate=must_show_water_level_or_inundation_front_progression_not_only_path_map_or_warning_overlay
vdcr_concept_0236,B,Storm Surge Propagation experiment video,earth_environmental_systems,Storm Surge Propagation,earth_environmental_systems,earth_family_08,"Candidate must show the temporal sequence that instantiates Storm Surge Propagation, not merely an object, scene, or static result.",0,30,vdcr_v2_expansion_backlog; concept_zh=风暴潮推进; needed_candidates=1; production_gate=must_show_water_level_or_inundation_front_progression_not_only_path_map_or_warning_overlay
vdcr_concept_0236,B,风暴潮推进 Storm Surge Propagation,earth_environmental_systems,Storm Surge Propagation,earth_environmental_systems,earth_family_08,"Candidate must show the temporal sequence that instantiates Storm Surge Propagation, not merely an object, scene, or static result.",0,30,vdcr_v2_expansion_backlog; concept_zh=风暴潮推进; needed_candidates=1; production_gate=must_show_water_level_or_inundation_front_progression_not_only_path_map_or_warning_overlay
vdcr_concept_0158,A,Coordinated Ciliary Beating Dynamics,biology_living_systems,Coordinated Ciliary Beating Dynamics,biology_living_systems,biology_family_05,"Candidate must show the temporal sequence that instantiates Coordinated Ciliary Beating Dynamics, not merely an object, scene, or static result.",0,30,vdcr_v2_expansion_backlog; concept_zh=协同纤毛摆动动态; needed_candidates=3; production_gate=must_show_coordinated_repeated_ciliary_motion_or_metachronal_pattern_not_static_cell_structure
vdcr_concept_0158,A,Coordinated Ciliary Beating Dynamics demonstration,biology_living_systems,Coordinated Ciliary Beating Dynamics,biology_living_systems,biology_family_05,"Candidate must show the temporal sequence that instantiates Coordinated Ciliary Beating Dynamics, not merely an object, scene, or static result.",0,30,vdcr_v2_expansion_backlog; concept_zh=协同纤毛摆动动态; needed_candidates=3; production_gate=must_show_coordinated_repeated_ciliary_motion_or_metachronal_pattern_not_static_cell_structure
vdcr_concept_0158,A,Coordinated Ciliary Beating Dynamics experiment video,biology_living_systems,Coordinated Ciliary Beating Dynamics,biology_living_systems,biology_family_05,"Candidate must show the temporal sequence that instantiates Coordinated Ciliary Beating Dynamics, not merely an object, scene, or static result.",0,30,vdcr_v2_expansion_backlog; concept_zh=协同纤毛摆动动态; needed_candidates=3; production_gate=must_show_coordinated_repeated_ciliary_motion_or_metachronal_pattern_not_static_cell_structure
vdcr_concept_0158,A,协同纤毛摆动动态 Coordinated Ciliary Beating Dynamics,biology_living_systems,Coordinated Ciliary Beating Dynamics,biology_living_systems,biology_family_05,"Candidate must show the temporal sequence that instantiates Coordinated Ciliary Beating Dynamics, not merely an object, scene, or static result.",0,30,vdcr_v2_expansion_backlog; concept_zh=协同纤毛摆动动态; needed_candidates=3; production_gate=must_show_coordinated_repeated_ciliary_motion_or_metachronal_pattern_not_static_cell_structure
vdcr_concept_0240,A,Gully Headcut Retreat,earth_environmental_systems,Gully Headcut Retreat,earth_environmental_systems,earth_family_09,"Candidate must show the temporal sequence that instantiates Gully Headcut Retreat, not merely an object, scene, or static result.",0,30,vdcr_v2_expansion_backlog; concept_zh=沟蚀扩展; needed_candidates=3; production_gate=video_must_show_process_evolution_or_instability_sequence_not_static_landform_or_event_label
vdcr_concept_0240,A,Gully Headcut Retreat demonstration,earth_environmental_systems,Gully Headcut Retreat,earth_environmental_systems,earth_family_09,"Candidate must show the temporal sequence that instantiates Gully Headcut Retreat, not merely an object, scene, or static result.",0,30,vdcr_v2_expansion_backlog; concept_zh=沟蚀扩展; needed_candidates=3; production_gate=video_must_show_process_evolution_or_instability_sequence_not_static_landform_or_event_label
vdcr_concept_0240,A,Gully Headcut Retreat experiment video,earth_environmental_systems,Gully Headcut Retreat,earth_environmental_systems,earth_family_09,"Candidate must show the temporal sequence that instantiates Gully Headcut Retreat, not merely an object, scene, or static result.",0,30,vdcr_v2_expansion_backlog; concept_zh=沟蚀扩展; needed_candidates=3; production_gate=video_must_show_process_evolution_or_instability_sequence_not_static_landform_or_event_label
vdcr_concept_0240,A,沟蚀扩展 Gully Headcut Retreat,earth_environmental_systems,Gully Headcut Retreat,earth_environmental_systems,earth_family_09,"Candidate must show the temporal sequence that instantiates Gully Headcut Retreat, not merely an object, scene, or static result.",0,30,vdcr_v2_expansion_backlog; concept_zh=沟蚀扩展; needed_candidates=3; production_gate=video_must_show_process_evolution_or_instability_sequence_not_static_landform_or_event_label
vdcr_concept_0174,B,Early Embryonic Cleavage Sequence,biology_living_systems,Early Embryonic Cleavage Sequence,biology_living_systems,biology_family_08,"Candidate must show the temporal sequence that instantiates Early Embryonic Cleavage Sequence, not merely an object, scene, or static result.",0,30,vdcr_v2_expansion_backlog; concept_zh=早期胚胎卵裂序列; needed_candidates=3; production_gate=video_must_show_biological_dynamic_sequence_or_strategy_not_species_or_generic_action
vdcr_concept_0174,B,Early Embryonic Cleavage Sequence demonstration,biology_living_systems,Early Embryonic Cleavage Sequence,biology_living_systems,biology_family_08,"Candidate must show the temporal sequence that instantiates Early Embryonic Cleavage Sequence, not merely an object, scene, or static result.",0,30,vdcr_v2_expansion_backlog; concept_zh=早期胚胎卵裂序列; needed_candidates=3; production_gate=video_must_show_biological_dynamic_sequence_or_strategy_not_species_or_generic_action
vdcr_concept_0174,B,Early Embryonic Cleavage Sequence experiment video,biology_living_systems,Early Embryonic Cleavage Sequence,biology_living_systems,biology_family_08,"Candidate must show the temporal sequence that instantiates Early Embryonic Cleavage Sequence, not merely an object, scene, or static result.",0,30,vdcr_v2_expansion_backlog; concept_zh=早期胚胎卵裂序列; needed_candidates=3; production_gate=video_must_show_biological_dynamic_sequence_or_strategy_not_species_or_generic_action
vdcr_concept_0174,B,早期胚胎卵裂序列 Early Embryonic Cleavage Sequence,biology_living_systems,Early Embryonic Cleavage Sequence,biology_living_systems,biology_family_08,"Candidate must show the temporal sequence that instantiates Early Embryonic Cleavage Sequence, not merely an object, scene, or static result.",0,30,vdcr_v2_expansion_backlog; concept_zh=早期胚胎卵裂序列; needed_candidates=3; production_gate=video_must_show_biological_dynamic_sequence_or_strategy_not_species_or_generic_action
vdcr_concept_0109,B,Medusan Jet Propulsion by Bell Contraction,biology_living_systems,Medusan Jet Propulsion by Bell Contraction,biology_living_systems,biology_family_01,"Candidate must show the temporal sequence that instantiates Medusan Jet Propulsion by Bell Contraction, not merely an object, scene, or static result.",0,30,vdcr_v2_expansion_backlog; concept_zh=水母伞体收缩喷射推进; needed_candidates=3; production_gate=must_show_bell_contraction_water_expelled_or_implied_reaction_and_forward_motion_sequence
vdcr_concept_0109,B,Medusan Jet Propulsion by Bell Contraction demonstration,biology_living_systems,Medusan Jet Propulsion by Bell Contraction,biology_living_systems,biology_family_01,"Candidate must show the temporal sequence that instantiates Medusan Jet Propulsion by Bell Contraction, not merely an object, scene, or static result.",0,30,vdcr_v2_expansion_backlog; concept_zh=水母伞体收缩喷射推进; needed_candidates=3; production_gate=must_show_bell_contraction_water_expelled_or_implied_reaction_and_forward_motion_sequence
vdcr_concept_0109,B,Medusan Jet Propulsion by Bell Contraction experiment video,biology_living_systems,Medusan Jet Propulsion by Bell Contraction,biology_living_systems,biology_family_01,"Candidate must show the temporal sequence that instantiates Medusan Jet Propulsion by Bell Contraction, not merely an object, scene, or static result.",0,30,vdcr_v2_expansion_backlog; concept_zh=水母伞体收缩喷射推进; needed_candidates=3; production_gate=must_show_bell_contraction_water_expelled_or_implied_reaction_and_forward_motion_sequence
vdcr_concept_0109,B,水母伞体收缩喷射推进 Medusan Jet Propulsion by Bell Contraction,biology_living_systems,Medusan Jet Propulsion by Bell Contraction,biology_living_systems,biology_family_01,"Candidate must show the temporal sequence that instantiates Medusan Jet Propulsion by Bell Contraction, not merely an object, scene, or static result.",0,30,vdcr_v2_expansion_backlog; concept_zh=水母伞体收缩喷射推进; needed_candidates=3; production_gate=must_show_bell_contraction_water_expelled_or_implied_reaction_and_forward_motion_sequence
vdcr_concept_0065,B,Crystal Nucleation-and-Growth Dynamics,chemistry_materials_change,Crystal Nucleation-and-Growth Dynamics,chemistry_materials_change,materials_family_02,"Candidate must show the temporal sequence that instantiates Crystal Nucleation-and-Growth Dynamics, not merely an object, scene, or static result.",0,30,vdcr_v2_expansion_backlog; concept_zh=晶体成核-生长动态; needed_candidates=3; production_gate=video_must_show_material_or_reaction_state_evolution; source_text_may_only_double_check_not_supply_answer
vdcr_concept_0065,B,Crystal Nucleation-and-Growth Dynamics demonstration,chemistry_materials_change,Crystal Nucleation-and-Growth Dynamics,chemistry_materials_change,materials_family_02,"Candidate must show the temporal sequence that instantiates Crystal Nucleation-and-Growth Dynamics, not merely an object, scene, or static result.",0,30,vdcr_v2_expansion_backlog; concept_zh=晶体成核-生长动态; needed_candidates=3; production_gate=video_must_show_material_or_reaction_state_evolution; source_text_may_only_double_check_not_supply_answer
vdcr_concept_0065,B,Crystal Nucleation-and-Growth Dynamics experiment video,chemistry_materials_change,Crystal Nucleation-and-Growth Dynamics,chemistry_materials_change,materials_family_02,"Candidate must show the temporal sequence that instantiates Crystal Nucleation-and-Growth Dynamics, not merely an object, scene, or static result.",0,30,vdcr_v2_expansion_backlog; concept_zh=晶体成核-生长动态; needed_candidates=3; production_gate=video_must_show_material_or_reaction_state_evolution; source_text_may_only_double_check_not_supply_answer
vdcr_concept_0065,B,晶体成核-生长动态 Crystal Nucleation-and-Growth Dynamics,chemistry_materials_change,Crystal Nucleation-and-Growth Dynamics,chemistry_materials_change,materials_family_02,"Candidate must show the temporal sequence that instantiates Crystal Nucleation-and-Growth Dynamics, not merely an object, scene, or static result.",0,30,vdcr_v2_expansion_backlog; concept_zh=晶体成核-生长动态; needed_candidates=3; production_gate=video_must_show_material_or_reaction_state_evolution; source_text_may_only_double_check_not_supply_answer
vdcr_concept_0104,B,Osmotic Gel Swelling Dynamics,chemistry_materials_change,Osmotic Gel Swelling Dynamics,chemistry_materials_change,materials_family_09,"Candidate must show the temporal sequence that instantiates Osmotic Gel Swelling Dynamics, not merely an object, scene, or static result.",0,30,vdcr_v2_expansion_backlog; concept_zh=渗透压驱动凝胶溶胀动态; needed_candidates=3; production_gate=must_show_osmotic_or_solvent_driven_volume_increase_over_time
vdcr_concept_0104,B,Osmotic Gel Swelling Dynamics demonstration,chemistry_materials_change,Osmotic Gel Swelling Dynamics,chemistry_materials_change,materials_family_09,"Candidate must show the temporal sequence that instantiates Osmotic Gel Swelling Dynamics, not merely an object, scene, or static result.",0,30,vdcr_v2_expansion_backlog; concept_zh=渗透压驱动凝胶溶胀动态; needed_candidates=3; production_gate=must_show_osmotic_or_solvent_driven_volume_increase_over_time
vdcr_concept_0104,B,Osmotic Gel Swelling Dynamics experiment video,chemistry_materials_change,Osmotic Gel Swelling Dynamics,chemistry_materials_change,materials_family_09,"Candidate must show the temporal sequence that instantiates Osmotic Gel Swelling Dynamics, not merely an object, scene, or static result.",0,30,vdcr_v2_expansion_backlog; concept_zh=渗透压驱动凝胶溶胀动态; needed_candidates=3; production_gate=must_show_osmotic_or_solvent_driven_volume_increase_over_time
vdcr_concept_0104,B,渗透压驱动凝胶溶胀动态 Osmotic Gel Swelling Dynamics,chemistry_materials_change,Osmotic Gel Swelling Dynamics,chemistry_materials_change,materials_family_09,"Candidate must show the temporal sequence that instantiates Osmotic Gel Swelling Dynamics, not merely an object, scene, or static result.",0,30,vdcr_v2_expansion_backlog; concept_zh=渗透压驱动凝胶溶胀动态; needed_candidates=3; production_gate=must_show_osmotic_or_solvent_driven_volume_increase_over_time
vdcr_concept_0077,B,Reaction-Precipitation Front Propagation,chemistry_materials_change,Reaction-Precipitation Front Propagation,chemistry_materials_change,materials_family_04,"Candidate must show the temporal sequence that instantiates Reaction-Precipitation Front Propagation, not merely an object, scene, or static result.",0,30,vdcr_v2_expansion_backlog; concept_zh=反应-沉淀前沿推进; needed_candidates=3; production_gate=video_must_show_material_or_reaction_state_evolution; source_text_may_only_double_check_not_supply_answer
vdcr_concept_0077,B,Reaction-Precipitation Front Propagation demonstration,chemistry_materials_change,Reaction-Precipitation Front Propagation,chemistry_materials_change,materials_family_04,"Candidate must show the temporal sequence that instantiates Reaction-Precipitation Front Propagation, not merely an object, scene, or static result.",0,30,vdcr_v2_expansion_backlog; concept_zh=反应-沉淀前沿推进; needed_candidates=3; production_gate=video_must_show_material_or_reaction_state_evolution; source_text_may_only_double_check_not_supply_answer
vdcr_concept_0077,B,Reaction-Precipitation Front Propagation experiment video,chemistry_materials_change,Reaction-Precipitation Front Propagation,chemistry_materials_change,materials_family_04,"Candidate must show the temporal sequence that instantiates Reaction-Precipitation Front Propagation, not merely an object, scene, or static result.",0,30,vdcr_v2_expansion_backlog; concept_zh=反应-沉淀前沿推进; needed_candidates=3; production_gate=video_must_show_material_or_reaction_state_evolution; source_text_may_only_double_check_not_supply_answer
vdcr_concept_0077,B,反应-沉淀前沿推进 Reaction-Precipitation Front Propagation,chemistry_materials_change,Reaction-Precipitation Front Propagation,chemistry_materials_change,materials_family_04,"Candidate must show the temporal sequence that instantiates Reaction-Precipitation Front Propagation, not merely an object, scene, or static result.",0,30,vdcr_v2_expansion_backlog; concept_zh=反应-沉淀前沿推进; needed_candidates=3; production_gate=video_must_show_material_or_reaction_state_evolution; source_text_may_only_double_check_not_supply_answer
vdcr_concept_0089,B,Reactive Flame-Front Propagation,chemistry_materials_change,Reactive Flame-Front Propagation,chemistry_materials_change,materials_family_07,"Candidate must show the temporal sequence that instantiates Reactive Flame-Front Propagation, not merely an object, scene, or static result.",0,30,vdcr_v2_expansion_backlog; concept_zh=反应性火焰前沿传播; needed_candidates=3; production_gate=must_show_reactive_flame_front_advancing_through_fuel_or_mixture_not_generic_fire_motion
vdcr_concept_0089,B,Reactive Flame-Front Propagation demonstration,chemistry_materials_change,Reactive Flame-Front Propagation,chemistry_materials_change,materials_family_07,"Candidate must show the temporal sequence that instantiates Reactive Flame-Front Propagation, not merely an object, scene, or static result.",0,30,vdcr_v2_expansion_backlog; concept_zh=反应性火焰前沿传播; needed_candidates=3; production_gate=must_show_reactive_flame_front_advancing_through_fuel_or_mixture_not_generic_fire_motion
vdcr_concept_0089,B,Reactive Flame-Front Propagation experiment video,chemistry_materials_change,Reactive Flame-Front Propagation,chemistry_materials_change,materials_family_07,"Candidate must show the temporal sequence that instantiates Reactive Flame-Front Propagation, not merely an object, scene, or static result.",0,30,vdcr_v2_expansion_backlog; concept_zh=反应性火焰前沿传播; needed_candidates=3; production_gate=must_show_reactive_flame_front_advancing_through_fuel_or_mixture_not_generic_fire_motion
