id,candidate_id,candidate_knowledge_point,concept_id,concept_cluster_id,domain_seed,subdomain_seed,source_platform,source_url,license_or_usage_note,raw_duration_sec,local_media,contact_sheet,review_status,recommended_action,suggested_start_sec,suggested_end_sec,review_notes,v1_review_status,v1_seed_status,domain_target_gap,repeat_concept_rank,repeat_concept_cap,source_csv
vdcr_archive_b02_000043,vdcr_archive_b02_000043,Murmuration,vdcr_concept_0114,vdcr_concept_0114,biology_living_systems,biology_family_01,internet_archive,https://archive.org/details/IngvarBogdahnswarmofbirdsoverRomeat5,http://creativecommons.org/licenses/by-nc-sa/2.5/,82.9,,,review,inspect_video,0.0,30.0,"Candidate must show the temporal sequence that instantiates Murmuration, not merely an object, scene, or static result.",,new_candidate,21,3,3,data/vdcr_candidate_videos_combined_v1.csv
vdcr_archive_b03_000034,vdcr_archive_b03_000034,Exocytosis,vdcr_concept_0163,vdcr_concept_0163,biology_living_systems,biology_family_06,internet_archive,https://archive.org/details/yt_YAp1zKMH5BE,archive_license_verify_on_page,7.0,,,review,inspect_video,0.0,7.0,"Candidate must show the temporal sequence that instantiates Exocytosis, not merely an object, scene, or static result.",,new_candidate,20,2,3,data/vdcr_candidate_videos_combined_v1.csv
curated_002002,curated_002002,Iodine Clock Reaction,vdcr_concept_0070,vdcr_concept_0070,chemistry_materials_change,materials_family_03,wikimedia_commons,https://commons.wikimedia.org/wiki/File:Iodine_clock_-_persulphate.ogv,CC BY-SA 3.0 verify_on_page,0.0,media/vdcr_curated_chemistry_v2/curated_002002.ogv,reports/vdcr_v2_curated_chemistry_sparse_sheets/curated_002002_sparse.jpg,review,inspect_video,0.0,30.0,"Candidate should show the delayed rapid color change of an iodine clock reaction, not merely a static flask or explanatory setup.",,new_candidate,25,3,3,data/vdcr_candidate_videos_curated_chemistry_v2.csv
vdcr_archive_b02_000008,vdcr_archive_b02_000008,Belousov-Zhabotinsky Reaction,vdcr_concept_0073,vdcr_concept_0073,chemistry_materials_change,materials_family_03,internet_archive,https://archive.org/details/youtube-kw9wF-GNjqs,archive_license_verify_on_page,589.5,,,review,inspect_video,0.0,30.0,"Candidate must show the temporal sequence that instantiates Belousov-Zhabotinsky Reaction, not merely an object, scene, or static result.",,new_candidate,24,3,3,data/vdcr_candidate_videos_combined_v1.csv
vdcr_archive_b02_000011,vdcr_archive_b02_000011,Chemical Garden Growth,vdcr_concept_0076,vdcr_concept_0076,chemistry_materials_change,materials_family_04,internet_archive,https://archive.org/details/scm-410032-c4iforjune3kevinannettstewand,http://creativecommons.org/licenses/by-sa/4.0/,3499.0,,,review,inspect_video,0.0,30.0,"Candidate must show the temporal sequence that instantiates Chemical Garden Growth, not merely an object, scene, or static result.",,new_candidate,23,3,3,data/vdcr_candidate_videos_combined_v1.csv
vdcr_archive_b02_000015,vdcr_archive_b02_000015,Spinodal Decomposition,vdcr_concept_0083,vdcr_concept_0083,chemistry_materials_change,materials_family_06,internet_archive,https://archive.org/details/mit2_43s24,https://creativecommons.org/licenses/by-nc-sa/4.0/,4796.1,,,review,inspect_video,0.0,30.0,"Candidate must show the temporal sequence that instantiates Spinodal Decomposition, not merely an object, scene, or static result.",,new_candidate,22,2,3,data/vdcr_candidate_videos_combined_v1.csv
vdcr_archive_b02_000036,vdcr_archive_b02_000036,Bubble-Net Feeding,vdcr_concept_0112,vdcr_concept_0112,biology_living_systems,biology_family_01,internet_archive,https://archive.org/details/interspeciesio-U_HUiC1dP00,archive_license_verify_on_page,3084.0,,,review,inspect_video,0.0,30.0,"Candidate must show the temporal sequence that instantiates Bubble-Net Feeding, not merely an object, scene, or static result.",,new_candidate,19,2,3,data/vdcr_candidate_videos_combined_v1.csv
vdcr_archive_b02_000037,vdcr_archive_b02_000037,Bubble-Net Feeding,vdcr_concept_0112,vdcr_concept_0112,biology_living_systems,biology_family_01,internet_archive,https://archive.org/details/44-amazing-animals-animal-helpers_202507,archive_license_verify_on_page,1518.2,,,review,inspect_video,0.0,30.0,"Candidate must show the temporal sequence that instantiates Bubble-Net Feeding, not merely an object, scene, or static result.",,new_candidate,18,3,3,data/vdcr_candidate_videos_combined_v1.csv
vdcr_archive_b02_000041,vdcr_archive_b02_000041,Mud-Ring Feeding,vdcr_concept_0113,vdcr_concept_0113,biology_living_systems,biology_family_01,internet_archive,https://archive.org/details/thelivingplanetaportraitoftheearth8sweetfreshater,archive_license_verify_on_page,1712.2,,,review,inspect_video,0.0,30.0,"Candidate must show the temporal sequence that instantiates Mud-Ring Feeding, not merely an object, scene, or static result.",,new_candidate,17,1,3,data/vdcr_candidate_videos_combined_v1.csv
vdcr_archive_b02_000042,vdcr_archive_b02_000042,Mud-Ring Feeding,vdcr_concept_0113,vdcr_concept_0113,biology_living_systems,biology_family_01,internet_archive,https://archive.org/details/frozen-planet,archive_license_verify_on_page,1272.3,,,review,inspect_video,0.0,30.0,"Candidate must show the temporal sequence that instantiates Mud-Ring Feeding, not merely an object, scene, or static result.",,new_candidate,16,2,3,data/vdcr_candidate_videos_combined_v1.csv
vdcr_archive_b02_000076,vdcr_archive_b02_000076,Rabona,,rabona,biology_living_systems,biology_family_03,internet_archive,https://archive.org/details/archiveteam_videobot_twitter_com_799114868154470400,archive_license_verify_on_page,524.7,,,review,inspect_video,0.0,30.0,"Candidate must show the temporal sequence that instantiates Rabona, not merely an object, scene, or static result.",,new_candidate,15,2,3,data/vdcr_candidate_videos_combined_v1.csv
vdcr_archive_b02_000077,vdcr_archive_b02_000077,Rabona,,rabona,biology_living_systems,biology_family_03,internet_archive,https://archive.org/details/IRINN_20250325_140000,archive_license_verify_on_page,1860.0,,,review,inspect_video,0.0,30.0,"Candidate must show the temporal sequence that instantiates Rabona, not merely an object, scene, or static result.",,new_candidate,14,3,3,data/vdcr_candidate_videos_combined_v1.csv
vdcr_archive_b03_000029,vdcr_archive_b03_000029,Endocytosis,vdcr_concept_0162,vdcr_concept_0162,biology_living_systems,biology_family_06,internet_archive,https://archive.org/details/youtube-bApadjmakKc,archive_license_verify_on_page,3048.2,,,review,inspect_video,0.0,30.0,"Candidate must show the temporal sequence that instantiates Endocytosis, not merely an object, scene, or static result.",,new_candidate,13,2,3,data/vdcr_candidate_videos_combined_v1.csv
vdcr_archive_b03_000031,vdcr_archive_b03_000031,Endocytosis,vdcr_concept_0162,vdcr_concept_0162,biology_living_systems,biology_family_06,internet_archive,https://archive.org/details/youtube-UfiXi9iaLc8,archive_license_verify_on_page,3575.3,,,review,inspect_video,0.0,30.0,"Candidate must show the temporal sequence that instantiates Endocytosis, not merely an object, scene, or static result.",,new_candidate,12,3,3,data/vdcr_candidate_videos_combined_v1.csv
vdcr_archive_b03_000036,vdcr_archive_b03_000036,Exocytosis,vdcr_concept_0163,vdcr_concept_0163,biology_living_systems,biology_family_06,internet_archive,https://archive.org/details/youtube-9IeiqH4LeG0,https://creativecommons.org/licenses/by/3.0/,2935.2,,,review,inspect_video,0.0,30.0,"Candidate must show the temporal sequence that instantiates Exocytosis, not merely an object, scene, or static result.",,new_candidate,11,3,3,data/vdcr_candidate_videos_combined_v1.csv
vdcr_archive_b03_000037,vdcr_archive_b03_000037,Gastrulation,vdcr_concept_0175,vdcr_concept_0175,biology_living_systems,biology_family_08,internet_archive,https://archive.org/details/4BghbtKzzpLnyd6loTFPlgJRbe0MUQ,archive_license_verify_on_page,839.6,,,review,inspect_video,0.0,30.0,"Candidate must show the temporal sequence that instantiates Gastrulation, not merely an object, scene, or static result.",,new_candidate,10,2,3,data/vdcr_candidate_videos_combined_v1.csv
vdcr_archive_b03_000039,vdcr_archive_b03_000039,Gastrulation,vdcr_concept_0175,vdcr_concept_0175,biology_living_systems,biology_family_08,internet_archive,https://archive.org/details/youtube-H2-_WEGtDPs,archive_license_verify_on_page,666.5,,,review,inspect_video,0.0,30.0,"Candidate must show the temporal sequence that instantiates Gastrulation, not merely an object, scene, or static result.",,new_candidate,9,3,3,data/vdcr_candidate_videos_combined_v1.csv
vdcr_archive_b03_000040,vdcr_archive_b03_000040,Bacterial Chemotaxis,vdcr_concept_0185,vdcr_concept_0185,biology_living_systems,biology_family_10,internet_archive,https://archive.org/details/academictorrents_98961a881e8fd4139f4d1e09f0b7a4badfab7c9d,archive_license_verify_on_page,4039.1,,,review,inspect_video,0.0,30.0,"Candidate must show the temporal sequence that instantiates Bacterial Chemotaxis, not merely an object, scene, or static result.",,new_candidate,8,1,3,data/vdcr_candidate_videos_combined_v1.csv
vdcr_archive_b03_000041,vdcr_archive_b03_000041,Bacterial Chemotaxis,vdcr_concept_0185,vdcr_concept_0185,biology_living_systems,biology_family_10,internet_archive,https://archive.org/details/idcreationismandbacterialchemotaxis,archive_license_verify_on_page,466.8,,,review,inspect_video,0.0,30.0,"Candidate must show the temporal sequence that instantiates Bacterial Chemotaxis, not merely an object, scene, or static result.",,new_candidate,7,2,3,data/vdcr_candidate_videos_combined_v1.csv
vdcr_archive_b03_000042,vdcr_archive_b03_000042,Bacterial Chemotaxis,vdcr_concept_0185,vdcr_concept_0185,biology_living_systems,biology_family_10,internet_archive,https://archive.org/details/dtns20240418,https://creativecommons.org/licenses/by-nd/4.0/,1717.8,,,review,inspect_video,0.0,30.0,"Candidate must show the temporal sequence that instantiates Bacterial Chemotaxis, not merely an object, scene, or static result.",,new_candidate,6,3,3,data/vdcr_candidate_videos_combined_v1.csv
curated_002004,curated_002004,Blue Bottle Reaction,vdcr_concept_0071,vdcr_concept_0071,chemistry_materials_change,materials_family_03,wikimedia_commons,https://commons.wikimedia.org/wiki/File:Blue-bottle_reaction_(Oscillating_reaction).webm,wikimedia_commons_license_verify_on_page,152.0,media/vdcr_curated_chemistry_v2/curated_002004.webm,reports/vdcr_v2_curated_chemistry_sparse_sheets/curated_002004_sparse.jpg,review,inspect_video,0.0,45.0,"Candidate should show repeated blue/colorless redox cycling in the blue bottle reaction, not merely a static colored solution.",,new_candidate,21,2,3,data/vdcr_candidate_videos_curated_chemistry_v2.csv
curated_002005,curated_002005,Blue Bottle Reaction,vdcr_concept_0071,vdcr_concept_0071,chemistry_materials_change,materials_family_03,wikimedia_commons,https://commons.wikimedia.org/wiki/File:Pattern_Formation_from_Blue_Bottle_Experiment_in_Ice_Water_Bath.webm,CC BY-SA 4.0 verify_on_page,22.0,media/vdcr_curated_chemistry_v2/curated_002005.webm,reports/vdcr_v2_curated_chemistry_sparse_sheets/curated_002005_sparse.jpg,review,inspect_video,0.0,22.0,"Candidate should show visible pattern or color evolution from the blue bottle experiment over time, not merely a static color pattern.",,new_candidate,20,3,3,data/vdcr_candidate_videos_curated_chemistry_v2.csv
curated_003001,curated_003001,Tendril Circumnutation,vdcr_concept_0149,vdcr_concept_0149,biology_living_systems,biology_family_04,wikimedia_commons,https://commons.wikimedia.org/wiki/File:Cucumber_Climb.webm,CC BY 3.0 verify_on_page,17.0,media/vdcr_curated_expansion_v2/curated_003001.webm,reports/vdcr_v2_curated_expansion_sparse_sheets/curated_003001_sparse.jpg,review,inspect_video,0.0,17.0,"Candidate should show a cucumber tendril moving/searching for support over time, not merely a static vine or plant image.",,new_candidate,5,1,3,data/vdcr_candidate_videos_curated_expansion_v2.csv
vdcr_archive_b05_000013,vdcr_archive_b05_000013,Oscillating Flame,vdcr_concept_0095,vdcr_concept_0095,chemistry_materials_change,materials_family_07,internet_archive,https://archive.org/details/DonkeyKong64_101p_902,archive_license_verify_on_page,111.9,,,review,inspect_video,0.0,30.0,"Candidate must show the temporal sequence that instantiates Oscillating Flame, not merely an object, scene, or static result.",,new_candidate,19,1,3,data/vdcr_candidate_videos_combined_v1.csv
vdcr_archive_b06_000040,vdcr_archive_b06_000040,Phagocytosis,vdcr_concept_0164,vdcr_concept_0164,biology_living_systems,biology_family_06,internet_archive,https://archive.org/details/biorxiv-10.1101-003616,archive_license_verify_on_page,23.6,,,review,inspect_video,0.0,23.6,"Candidate must show the temporal sequence that instantiates Phagocytosis, not merely an object, scene, or static result.",,new_candidate,4,2,3,data/vdcr_candidate_videos_combined_v1.csv
vdcr_archive_b06_000042,vdcr_archive_b06_000042,Actin Wave,vdcr_concept_0169,vdcr_concept_0169,biology_living_systems,biology_family_07,internet_archive,https://archive.org/details/m-4-h-00393,http://creativecommons.org/publicdomain/mark/1.0/,22.9,,,review,inspect_video,0.0,22.9,"Candidate must show the temporal sequence that instantiates Actin Wave, not merely an object, scene, or static result.",,new_candidate,3,2,3,data/vdcr_candidate_videos_combined_v1.csv
vdcr_archive_b06_000043,vdcr_archive_b06_000043,Cleavage,vdcr_concept_0174,vdcr_concept_0174,biology_living_systems,biology_family_08,internet_archive,https://archive.org/details/2019-nCoV,archive_license_verify_on_page,5.1,,,review,inspect_video,0.0,5.1,"Candidate must show the temporal sequence that instantiates Cleavage, not merely an object, scene, or static result.",,new_candidate,2,1,3,data/vdcr_candidate_videos_combined_v1.csv
vdcr_archive_b06_000049,vdcr_archive_b06_000049,Root Hair Tip Growth,vdcr_concept_0183,vdcr_concept_0183,biology_living_systems,biology_family_09,internet_archive,https://archive.org/details/hair-serum-video,archive_license_verify_on_page,44.7,,,review,inspect_video,0.0,30.0,"Candidate must show the temporal sequence that instantiates Root Hair Tip Growth, not merely an object, scene, or static result.",,new_candidate,1,2,3,data/vdcr_candidate_videos_combined_v1.csv
vdcr_archive_b02_000031,vdcr_archive_b02_000031,Jet Propulsion Swimming,vdcr_concept_0109,vdcr_concept_0109,biology_living_systems,biology_family_01,internet_archive,https://archive.org/details/nightofthesquidreel1,archive_license_verify_on_page,1463.2,,,review,inspect_video,0.0,30.0,"Candidate must show the temporal sequence that instantiates Jet Propulsion Swimming, not merely an object, scene, or static result.",,new_candidate,31,1,3,data/vdcr_candidate_videos_combined_v1.csv
vdcr_archive_b02_000033,vdcr_archive_b02_000033,Jet Propulsion Swimming,vdcr_concept_0109,vdcr_concept_0109,biology_living_systems,biology_family_01,internet_archive,https://archive.org/details/backyard-animals_20251123,archive_license_verify_on_page,1461.0,,,review,inspect_video,0.0,30.0,"Candidate must show the temporal sequence that instantiates Jet Propulsion Swimming, not merely an object, scene, or static result.",,new_candidate,31,2,3,data/vdcr_candidate_videos_combined_v1.csv
vdcr_archive_b02_000034,vdcr_archive_b02_000034,Jet Propulsion Swimming,vdcr_concept_0109,vdcr_concept_0109,biology_living_systems,biology_family_01,internet_archive,https://archive.org/details/animal-acrobats_202511,archive_license_verify_on_page,1498.7,,,review,inspect_video,0.0,30.0,"Candidate must show the temporal sequence that instantiates Jet Propulsion Swimming, not merely an object, scene, or static result.",,new_candidate,31,3,3,data/vdcr_candidate_videos_combined_v1.csv
vdcr_archive_b04_000045,vdcr_archive_b04_000045,Chemical Traffic Light Reaction,vdcr_concept_0072,vdcr_concept_0072,chemistry_materials_change,materials_family_03,internet_archive,https://archive.org/details/thosewonderfuldogs,archive_license_verify_on_page,1692.2,,,review,inspect_video,0.0,30.0,"Candidate must show the temporal sequence that instantiates Chemical Traffic Light Reaction, not merely an object, scene, or static result.",,new_candidate,18,2,3,data/vdcr_candidate_videos_combined_v1.csv
vdcr_archive_b05_000003,vdcr_archive_b05_000003,Coffee-Ring Formation,vdcr_concept_0081,vdcr_concept_0081,chemistry_materials_change,materials_family_05,internet_archive,https://archive.org/details/lifeinaweaverbirdcoloythevillageweaverbird,archive_license_verify_on_page,1164.0,,,review,inspect_video,0.0,30.0,"Candidate must show the temporal sequence that instantiates Coffee-Ring Formation, not merely an object, scene, or static result.",,new_candidate,17,1,3,data/vdcr_candidate_videos_combined_v1.csv
vdcr_archive_b05_000004,vdcr_archive_b05_000004,Flame Front Propagation,vdcr_concept_0089,vdcr_concept_0089,chemistry_materials_change,materials_family_07,internet_archive,https://archive.org/details/e_history_StreamRoot_DH_0325_19610804_01,archive_license_verify_on_page,516.0,,,review,inspect_video,0.0,30.0,"Candidate must show the temporal sequence that instantiates Flame Front Propagation, not merely an object, scene, or static result.",,new_candidate,16,1,3,data/vdcr_candidate_videos_combined_v1.csv
vdcr_archive_b05_000005,vdcr_archive_b05_000005,Diffusion Flame,vdcr_concept_0090,vdcr_concept_0090,chemistry_materials_change,materials_family_07,internet_archive,https://archive.org/details/excretorysystemsinanimals,archive_license_verify_on_page,961.5,,,review,inspect_video,0.0,30.0,"Candidate must show the temporal sequence that instantiates Diffusion Flame, not merely an object, scene, or static result.",,new_candidate,15,3,3,data/vdcr_candidate_videos_combined_v1.csv
vdcr_archive_b05_000009,vdcr_archive_b05_000009,Flame Flashback,vdcr_concept_0093,vdcr_concept_0093,chemistry_materials_change,materials_family_07,internet_archive,https://archive.org/details/Dragon_Quest_4_PS1-Red_Scarlet,archive_license_verify_on_page,4228.5,,,review,inspect_video,0.0,30.0,"Candidate must show the temporal sequence that instantiates Flame Flashback, not merely an object, scene, or static result.",,new_candidate,14,1,3,data/vdcr_candidate_videos_combined_v1.csv
vdcr_archive_b05_000010,vdcr_archive_b05_000010,Flame Flashback,vdcr_concept_0093,vdcr_concept_0093,chemistry_materials_change,materials_family_07,internet_archive,https://archive.org/details/FinalFantasy3_SS_448,archive_license_verify_on_page,20074.8,,,review,inspect_video,0.0,30.0,"Candidate must show the temporal sequence that instantiates Flame Flashback, not merely an object, scene, or static result.",,new_candidate,13,2,3,data/vdcr_candidate_videos_combined_v1.csv
vdcr_archive_b05_000011,vdcr_archive_b05_000011,Flame Flashback,vdcr_concept_0093,vdcr_concept_0093,chemistry_materials_change,materials_family_07,internet_archive,https://archive.org/details/FirePat1951,http://creativecommons.org/licenses/publicdomain/,985.3,,,review,inspect_video,0.0,30.0,"Candidate must show the temporal sequence that instantiates Flame Flashback, not merely an object, scene, or static result.",,new_candidate,12,3,3,data/vdcr_candidate_videos_combined_v1.csv
vdcr_archive_b05_000014,vdcr_archive_b05_000014,Gel Swelling,vdcr_concept_0104,vdcr_concept_0104,chemistry_materials_change,materials_family_09,internet_archive,https://archive.org/details/buttocks-gluteal-implants-insertion,archive_license_verify_on_page,284.3,,,review,inspect_video,0.0,30.0,"Candidate must show the temporal sequence that instantiates Gel Swelling, not merely an object, scene, or static result.",,new_candidate,11,1,3,data/vdcr_candidate_videos_combined_v1.csv
vdcr_archive_b05_000016,vdcr_archive_b05_000016,Gel Swelling,vdcr_concept_0104,vdcr_concept_0104,chemistry_materials_change,materials_family_09,internet_archive,https://archive.org/details/yt__D6Yku4uEFc,archive_license_verify_on_page,193.6,,,review,inspect_video,0.0,30.0,"Candidate must show the temporal sequence that instantiates Gel Swelling, not merely an object, scene, or static result.",,new_candidate,10,2,3,data/vdcr_candidate_videos_combined_v1.csv
vdcr_archive_b06_000036,vdcr_archive_b06_000036,Axonal Transport,vdcr_concept_0157,vdcr_concept_0157,biology_living_systems,biology_family_05,internet_archive,https://archive.org/details/youtube-nqNEtdHVUjM,archive_license_verify_on_page,6903.8,,,review,inspect_video,0.0,30.0,"Candidate must show the temporal sequence that instantiates Axonal Transport, not merely an object, scene, or static result.",,new_candidate,31,2,3,data/vdcr_candidate_videos_combined_v1.csv
vdcr_archive_b06_000037,vdcr_archive_b06_000037,Phagocytosis,vdcr_concept_0164,vdcr_concept_0164,biology_living_systems,biology_family_06,internet_archive,https://archive.org/details/YoungPharoahWhitePeopleMonkeyBlood,archive_license_verify_on_page,330.8,,,review,inspect_video,0.0,30.0,"Candidate must show the temporal sequence that instantiates Phagocytosis, not merely an object, scene, or static result.",,new_candidate,31,3,3,data/vdcr_candidate_videos_combined_v1.csv
vdcr_archive_b06_000044,vdcr_archive_b06_000044,Cleavage,vdcr_concept_0174,vdcr_concept_0174,biology_living_systems,biology_family_08,internet_archive,https://archive.org/details/bb_poor_cinderella,http://creativecommons.org/licenses/publicdomain/,621.1,,,review,inspect_video,0.0,30.0,"Candidate must show the temporal sequence that instantiates Cleavage, not merely an object, scene, or static result.",,new_candidate,31,2,3,data/vdcr_candidate_videos_combined_v1.csv
vdcr_archive_b06_000045,vdcr_archive_b06_000045,Cleavage,vdcr_concept_0174,vdcr_concept_0174,biology_living_systems,biology_family_08,internet_archive,https://archive.org/details/hermione-growth-spurt,archive_license_verify_on_page,343.8,,,review,inspect_video,0.0,30.0,"Candidate must show the temporal sequence that instantiates Cleavage, not merely an object, scene, or static result.",,new_candidate,31,3,3,data/vdcr_candidate_videos_combined_v1.csv
vdcr_archive_b06_000048,vdcr_archive_b06_000048,Root Hair Tip Growth,vdcr_concept_0183,vdcr_concept_0183,biology_living_systems,biology_family_09,internet_archive,https://archive.org/details/upenn-f16-0512_Llanos_Venezuela,archive_license_verify_on_page,452.9,,,review,inspect_video,0.0,30.0,"Candidate must show the temporal sequence that instantiates Root Hair Tip Growth, not merely an object, scene, or static result.",,new_candidate,31,3,3,data/vdcr_candidate_videos_combined_v1.csv
vdcr_archive_b06_000050,vdcr_archive_b06_000050,Biofilm Expansion,vdcr_concept_0187,vdcr_concept_0187,biology_living_systems,biology_family_10,internet_archive,https://archive.org/details/lftvfl-Leesburg_Turnpike_Wasterwater-The_Nuvoda_Biofilm_Pilot_Study,archive_license_verify_on_page,180.1,,,review,inspect_video,0.0,30.0,"Candidate must show the temporal sequence that instantiates Biofilm Expansion, not merely an object, scene, or static result.",,new_candidate,31,1,3,data/vdcr_candidate_videos_combined_v1.csv
vdcr_archive_b08_000013,vdcr_archive_b08_000013,Convergent Extension,vdcr_concept_0176,vdcr_concept_0176,biology_living_systems,biology_family_08,internet_archive,https://archive.org/details/YouniverseMoblogMovies,archive_license_verify_on_page,15.3,,,review,inspect_video,0.0,15.3,"Candidate must show the temporal sequence that instantiates Convergent Extension, not merely an object, scene, or static result.",,new_candidate,31,1,3,data/vdcr_candidate_videos_combined_v1.csv
vdcr_archive_b08_000014,vdcr_archive_b08_000014,Neural Tube Closure,vdcr_concept_0177,vdcr_concept_0177,biology_living_systems,biology_family_08,internet_archive,https://archive.org/details/fronto-nasal-encephalocele-encephalocele-of-the-anterior-cranial-base,archive_license_verify_on_page,315.0,,,review,inspect_video,0.0,30.0,"Candidate must show the temporal sequence that instantiates Neural Tube Closure, not merely an object, scene, or static result.",,new_candidate,31,1,3,data/vdcr_candidate_videos_combined_v1.csv
vdcr_archive_b08_000015,vdcr_archive_b08_000015,Epithelial-Mesenchymal Transition,vdcr_concept_0178,vdcr_concept_0178,biology_living_systems,biology_family_08,internet_archive,https://archive.org/details/yt_zgLovgnDA6A,archive_license_verify_on_page,300.1,,,review,inspect_video,0.0,30.0,"Candidate must show the temporal sequence that instantiates Epithelial-Mesenchymal Transition, not merely an object, scene, or static result.",,new_candidate,31,1,3,data/vdcr_candidate_videos_combined_v1.csv
vdcr_archive_b08_000016,vdcr_archive_b08_000016,Epithelial-Mesenchymal Transition,vdcr_concept_0178,vdcr_concept_0178,biology_living_systems,biology_family_08,internet_archive,https://archive.org/details/Remarque88-olQAuFtFPRsT,https://creativecommons.org/licenses/by-nc-nd/4.0/,701.7,,,review,inspect_video,0.0,30.0,"Candidate must show the temporal sequence that instantiates Epithelial-Mesenchymal Transition, not merely an object, scene, or static result.",,new_candidate,31,2,3,data/vdcr_candidate_videos_combined_v1.csv
vdcr_archive_b08_000017,vdcr_archive_b08_000017,Epithelial-Mesenchymal Transition,vdcr_concept_0178,vdcr_concept_0178,biology_living_systems,biology_family_08,internet_archive,https://archive.org/details/Remarque88-FjRDANQQj4wT,https://creativecommons.org/licenses/by-nc-nd/4.0/,701.7,,,review,inspect_video,0.0,30.0,"Candidate must show the temporal sequence that instantiates Epithelial-Mesenchymal Transition, not merely an object, scene, or static result.",,new_candidate,31,3,3,data/vdcr_candidate_videos_combined_v1.csv
vdcr_archive_b05_000038,vdcr_archive_b05_000038,Spinning Back Kick,,spinning_back_kick,biology_living_systems,biology_family_02,internet_archive,https://archive.org/details/IndianaJonesEmperorsTomb_14643,archive_license_verify_on_page,54.5,,,review,inspect_video,0.0,30.0,"Candidate must show the temporal sequence that instantiates Spinning Back Kick, not merely an object, scene, or static result.",,new_candidate,31,1,3,data/vdcr_candidate_videos_combined_v1.csv
vdcr_archive_b05_000036,vdcr_archive_b05_000036,Spinning Back Kick,,spinning_back_kick,biology_living_systems,biology_family_02,internet_archive,https://archive.org/details/drugs_are_like_that,archive_license_verify_on_page,976.9,,,review,inspect_video,0.0,30.0,"Candidate must show the temporal sequence that instantiates Spinning Back Kick, not merely an object, scene, or static result.",,new_candidate,31,2,3,data/vdcr_candidate_videos_combined_v1.csv
vdcr_archive_b05_000037,vdcr_archive_b05_000037,Spinning Back Kick,,spinning_back_kick,biology_living_systems,biology_family_02,internet_archive,https://archive.org/details/0767_Incredible_Machine_The_20_26_47_00,archive_license_verify_on_page,899.0,,,review,inspect_video,0.0,30.0,"Candidate must show the temporal sequence that instantiates Spinning Back Kick, not merely an object, scene, or static result.",,new_candidate,31,3,3,data/vdcr_candidate_videos_combined_v1.csv
vdcr_archive_b06_000014,vdcr_archive_b06_000014,Ollie,,ollie,biology_living_systems,biology_family_02,internet_archive,https://archive.org/details/utopia,archive_license_verify_on_page,8519.3,,,review,inspect_video,0.0,30.0,"Candidate must show the temporal sequence that instantiates Ollie, not merely an object, scene, or static result.",,new_candidate,31,1,3,data/vdcr_candidate_videos_combined_v1.csv
vdcr_archive_b06_000015,vdcr_archive_b06_000015,Ollie,,ollie,biology_living_systems,biology_family_02,internet_archive,https://archive.org/details/TheFlyingDeuces,http://creativecommons.org/licenses/publicdomain/,4077.6,,,review,inspect_video,0.0,30.0,"Candidate must show the temporal sequence that instantiates Ollie, not merely an object, scene, or static result.",,new_candidate,31,2,3,data/vdcr_candidate_videos_combined_v1.csv
vdcr_archive_b06_000016,vdcr_archive_b06_000016,Ollie,,ollie,biology_living_systems,biology_family_02,internet_archive,https://archive.org/details/machine_gun_mama_1944,http://creativecommons.org/licenses/publicdomain/,3603.6,,,review,inspect_video,0.0,30.0,"Candidate must show the temporal sequence that instantiates Ollie, not merely an object, scene, or static result.",,new_candidate,31,3,3,data/vdcr_candidate_videos_combined_v1.csv
