media_asset_id,video_id,candidate_id,answer,domain,file_path,source_file_path,original_local_media,source_url,license_or_usage_note,review_status,review_notes,release_processing_status,release_ready,sha256,bytes,status,error
vdcr_v2_000194,vdcr_v2_000080,vdcr_v2_round7_tesla_small_5_43_noaudio,Tesla Coil Streamer Branching,physics_physical_systems,release/media/videos_v2_mp4/vdcr_v2_000194.mp4,media/vdcr_v2_clean_derivatives/vdcr_v2_round7_tesla_small_5_43_noaudio.mp4,media/vdcr_v2_clean_derivatives/vdcr_v2_round7_tesla_small_5_43_noaudio.mp4,https://commons.wikimedia.org/wiki/File:Tesla_coil_(small).webm#noaudio-clean,CC BY 3.0 verify_on_page,pass_candidate,Clean derivative should show a second visually distinct Tesla coil producing transient streamer discharges without audio or source metadata. | triage_decision=pass_candidate; triage_notes=Clean no-audio derivative shows a second visually distinct Tesla coil setup with intermittent streamer branches/restrikes around the toroid; background text is not answer-bearing and the sample is source-hidden.,normalized_v2_mp4_noaudio,true,d98f48ab2183b4c541768eae0aba77bbcb9a12d2fe17c02ed482fdf31bfa0955,11242510,copied_noaudio_mp4,
vdcr_v2_000195,vdcr_v2_000081,vdcr_v2_round8_arcus_uday_river_noaudio,Gust Front Propagation,earth_environmental_systems,release/media/videos_v2_mp4/vdcr_v2_000195.mp4,media/vdcr_v2_clean_derivatives/vdcr_v2_round8_arcus_uday_river_noaudio.mp4,media/vdcr_v2_clean_derivatives/vdcr_v2_round8_arcus_uday_river_noaudio.mp4,https://commons.wikimedia.org/wiki/File:Cumulonimbus_arcus_over_Uday_River.webm#metadata-clean,CC BY 4.0 verify_on_page,pass_candidate,Clean derivative should show a shelf-cloud / thunderstorm outflow boundary advancing over the landscape without relying on source title or metadata. | triage_decision=pass_candidate; triage_notes=Clean metadata-stripped derivative shows a ground-view shelf-cloud / gust-front boundary advancing across the landscape; no audio stream or readable answer-bearing text is present.,normalized_v2_mp4_noaudio,true,701e9c7cf4e0d78ace1291f3a70889039d9ecc37d289c681b2e1009b216635b1,5593136,copied_noaudio_mp4,
vdcr_v2_000196,vdcr_v2_000082,vdcr_v2_round93_matorral_beach_swash_01_noaudio,Beach Swash-Backwash Cycle,earth_environmental_systems,release/media/videos_v2_mp4/vdcr_v2_000196.mp4,media/vdcr_v2_clean_derivatives/vdcr_v2_round93_matorral_beach_swash_01_noaudio.mp4,media/vdcr_v2_clean_derivatives/vdcr_v2_round93_matorral_beach_swash_01_noaudio.mp4,https://commons.wikimedia.org/wiki/File:P%C3%A1jara_-_Morro_Jable_-_Playa_del_Matorral_(0)_01.ogv#v2-round93-clean-noaudio,CC BY-SA 3.0 or GFDL; own work by Frank Vincentz,pass_candidate,Clean derivative shows a breaker running up the beach face followed by retreating thin backwash sheets and foam traces. | triage_decision=pass_candidate; triage_notes=Pass: clean derivative strips data stream and metadata while preserving a short sequence of wave runup followed by retreating thin backwash sheets and foam traces across the beach face. This is a third distinct supporting video for Beach Swash-Backwash Cycle.,normalized_v2_mp4_noaudio,true,794db577d1f8fabda77fc3a31ea0b02562a2cdba9ab9a6d499c2ead17b4a87d9,11063814,copied_noaudio_mp4,
vdcr_v2_000197,vdcr_v2_000083,vdcr_v2_round99_upward_erosion_noaudio,Headward Erosion,earth_environmental_systems,release/media/videos_v2_mp4/vdcr_v2_000197.mp4,media/vdcr_v2_clean_derivatives/vdcr_v2_round99_upward_erosion_noaudio.mp4,media/vdcr_v2_clean_derivatives/vdcr_v2_round99_upward_erosion_noaudio.mp4,https://commons.wikimedia.org/wiki/File:Upward-erosion.ogv#v2-round99-clean-noaudio,CC BY-SA 2.5 Commons video,pass_candidate,Clean derivative shows an erosion head/backcut propagating through a sandy slope with source audio and metadata removed. | triage_decision=pass_candidate; triage_notes=Pass: clean derivative shows an erosion head/backcut growing and migrating through a sandy slope over time. No in-frame answer text is visible.,normalized_v2_mp4_noaudio,true,2f2b5d6f6eb1924307f3bc9750fd61a07b58e97481a40e582c3c4bfad19f6d2c,1118555,copied_noaudio_mp4,
vdcr_v2_000198,vdcr_v2_000084,vdcr_v2_round14_double_pendulum_simreal_noaudio,Double Pendulum Chaos,physics_physical_systems,release/media/videos_v2_mp4/vdcr_v2_000198.mp4,media/vdcr_v2_clean_derivatives/vdcr_v2_round14_double_pendulum_simreal_noaudio.mp4,media/vdcr_v2_clean_derivatives/vdcr_v2_round14_double_pendulum_simreal_noaudio.mp4,https://commons.wikimedia.org/wiki/File:Double_pendulum_simultaneous_realisations.ogv#metadata-clean,CC BY-SA 4.0; audio and metadata stripped locally,pass_candidate,Clean derivative shows six same-start physical double-pendulum realizations diverging over time; the temporal divergence is the evidence for chaotic sensitivity. | triage_decision=pass_candidate; triage_notes=Clean derivative shows six physical double-pendulum trials separating from similar initial motion into visibly different trajectories; no audio or source/title metadata remains.,normalized_v2_mp4_noaudio,true,fbfea0c72bd5f4be6ac0ac9dc24fd78c1daf79c6e6dc7138f267ef14f201fcd6,25972830,copied_noaudio_mp4,
vdcr_v2_000199,vdcr_v2_000085,vdcr_v2_round80_canada_wildfires_pyrocumulus_nolabels,Pyrocumulus Development,earth_environmental_systems,release/media/videos_v2_mp4/vdcr_v2_000199.mp4,media/vdcr_v2_targeted_round80_manual/vdcr_v2_round80_canada_wildfires_pyrocumulus_nolabels.webm,media/vdcr_v2_targeted_round80_manual/vdcr_v2_round80_canada_wildfires_pyrocumulus_nolabels.webm,https://commons.wikimedia.org/wiki/File:Pyrocumulus_Clouds_From_Wildfires_in_Canada_(CIRA_2025-05-13_-_nolabels).webm,Public Domain US NOAA via GOES imagery by CSU/CIRA & NOAA,pass_candidate,"Candidate should show pyrocumulus clouds and smoke plumes billowing from wildfires over time, not static smoke or generic cloud cover. | triage_decision=pass_candidate; triage_notes=No-label NOAA/CIRA satellite sequence has no audio stream and no answer-bearing text. It shows pyrocumulus cloud billows growing and expanding from multiple wildfire smoke plumes over time, supporting Pyrocumulus Development rather than generic static smoke.",normalized_v2_mp4_noaudio,true,9b9979c1a2691651c11ffb6db2dc8dafd9ee45143da5bfc35c52acea63320c6d,3954266,normalized_noaudio_mp4,
vdcr_v2_000200,vdcr_v2_000086,curated_002001_iodine_clock_bottomblur_noaudio,Iodine Clock Reaction,chemistry_materials_change,release/media/videos_v2_mp4/vdcr_v2_000200.mp4,media/vdcr_v2_clean_derivatives/curated_002001_iodine_clock_bottomblur_noaudio.mp4,media/vdcr_v2_clean_derivatives/curated_002001_iodine_clock_bottomblur_noaudio.mp4,https://commons.wikimedia.org/wiki/File:Iodine_Clock_Reaction.ogv#bottomblur-noaudio,wikimedia_commons_license_verify_on_page,pass_candidate,"Clean bottom-blur derivative should show the delayed rapid dark color transition of an iodine clock reaction without relying on audio, source title text, or readable tabletop handwritten labels. | triage_decision=pass_candidate; triage_notes=Clean no-audio derivative preserves the delayed transition from clear/colorless solutions to dark iodine-starch color while blurring lower tabletop handwriting so no answer/source text is readable.",normalized_v2_mp4_noaudio,true,ddaaa9f8d5384296b9bb8d6624c0a0ed6c28f51eccc6fd78c6cc6b5fbba0dc42,11781413,copied_noaudio_mp4,
vdcr_v2_000201,vdcr_v2_000087,curated_002003,Chemical Garden Growth,chemistry_materials_change,release/media/videos_v2_mp4/vdcr_v2_000201.mp4,media/vdcr_v2_curated_chemistry/curated_002003.ogv,media/vdcr_v2_curated_chemistry/curated_002003.ogv,https://commons.wikimedia.org/wiki/File:Growth_of_a_chemical_garden.ogv,wikimedia_commons_license_verify_on_page,pass_candidate,"Candidate should show mineral tube growth over time in a chemical garden, not merely the final grown structure. | triage_decision=pass_candidate; triage_notes=strong mineral tube growth over time; no obvious sparse-frame text leakage",normalized_v2_mp4_noaudio,true,dfca4429742fb66446cc0fcc4a972dfd18dfc42cb3582379a27efa913b312a5f,14563182,normalized_noaudio_mp4,
vdcr_v2_000202,vdcr_v2_000088,curated_002006,Briggs-Rauscher Reaction,chemistry_materials_change,release/media/videos_v2_mp4/vdcr_v2_000202.mp4,media/vdcr_v2_curated_chemistry/curated_002006.webm,media/vdcr_v2_curated_chemistry/curated_002006.webm,https://commons.wikimedia.org/wiki/File:Briggs%E2%80%93Rauscher_reaction.webm,CC BY-SA 4.0 verify_on_page,pass_candidate,"Candidate should show oscillating color changes characteristic of the Briggs-Rauscher reaction, not merely a static reaction vessel. | triage_decision=pass_candidate; triage_notes=strong repeated color oscillation visible across sparse frames",normalized_v2_mp4_noaudio,true,1c941f33346398a36898968964ba81dfe1b69369cc5914134927ad37acbf1cb8,7645936,normalized_noaudio_mp4,
vdcr_v2_000203,vdcr_v2_000089,curated_002007,Elephant Toothpaste Foam Growth,chemistry_materials_change,release/media/videos_v2_mp4/vdcr_v2_000203.mp4,media/vdcr_v2_curated_chemistry/curated_002007.webm,media/vdcr_v2_curated_chemistry/curated_002007.webm,https://commons.wikimedia.org/wiki/File:14._%D0%A1%D0%BB%D0%BE%D0%BD%D0%BE%D0%B2%D1%81%D0%BA%D0%B0_%D0%BF%D0%B0%D1%81%D1%82%D0%B0_%D0%B7%D0%B0_%D0%B7%D0%B0%D0%B1%D0%B8.webm,CC BY-SA 4.0 verify_on_page,pass_candidate,"Candidate should show catalytic decomposition generating rapid foam growth, not merely a static foam column after the reaction. | triage_decision=pass_candidate; triage_notes=Clear rapid foam-column growth from reaction setup; no answer-bearing in-frame text visible in sparse sheet.",normalized_v2_mp4_noaudio,true,3a5009dd234134d9beea7beaf31c0400cb9f028c297168a802ff242069440f9c,7222215,normalized_noaudio_mp4,
vdcr_v2_000204,vdcr_v2_000090,curated_002008,Chromatography Solvent Front Migration,chemistry_materials_change,release/media/videos_v2_mp4/vdcr_v2_000204.mp4,media/vdcr_v2_curated_chemistry/curated_002008.webm,media/vdcr_v2_curated_chemistry/curated_002008.webm,https://commons.wikimedia.org/wiki/File:Separation_of_Photosynthetic_Pigments_by_Paper_Chromatography.webm,CC BY 3.0 verify_on_page,pass_candidate,"Candidate should show solvent front and pigment bands migrating over time, not only the final chromatogram. | triage_decision=pass_candidate; triage_notes=Sparse frames show pigment band/front changing position over time; motion is subtle but temporally necessary.",normalized_v2_mp4_noaudio,true,d3e26304148390a4ca455ff4fb3a467fc96a92a12664025ed1e90390dacc267b,839592,normalized_noaudio_mp4,
vdcr_v2_000205,vdcr_v2_000091,curated_003002,Phototropism,biology_living_systems,release/media/videos_v2_mp4/vdcr_v2_000205.mp4,media/vdcr_curated_expansion_v2/curated_003002.ogv,media/vdcr_curated_expansion_v2/curated_003002.ogv,https://commons.wikimedia.org/wiki/File:Azuki_Bean_phototropism.ogv,public_domain_verify_on_page,pass_candidate,"Candidate should show plant bending/growth direction change in response to light over time, not merely a static plant orientation. | triage_decision=pass_candidate; triage_notes=clean time-lapse plant bending; no obvious sparse-frame text leakage",normalized_v2_mp4_noaudio,true,2d7295a16aaf4545479ff3f1ab57b7d6db75a5b189ec0b4f3ba2acd10dedf7ae,3175605,normalized_noaudio_mp4,
vdcr_v2_000206,vdcr_v2_000092,curated_007006,Phagocytic Engulfment,biology_living_systems,release/media/videos_v2_mp4/vdcr_v2_000206.mp4,media/vdcr_v2_curated_biology/curated_007006.ogv,media/vdcr_v2_curated_biology/curated_007006.ogv,https://commons.wikimedia.org/wiki/File:In-vivo-characterization-of-microglial-engulfment-of-dying-neurons-in-the-zebrafish-spinal-cord-Video4.ogv,CC BY 4.0 verify_on_page,pass_candidate,"Candidate should show a cell moving toward and engulfing debris or a target over time, not merely a static fluorescence overlay. | triage_decision=pass_candidate; triage_notes=Fluorescence sequence shows red target/debris changing relative to surrounding microglia; visually subtle and should receive biology-review confirmation before formal release.",normalized_v2_mp4_noaudio,true,0b36498a9af0fb1271102f6feedafb8086dda12e4bbcb63f83b458808dbf4dec,3447153,normalized_noaudio_mp4,
vdcr_v2_000207,vdcr_v2_000093,vdcr_archive_b02_000009_seg_012000_059800_crop_bottom_noaudio,Belousov-Zhabotinsky Reaction,chemistry_materials_change,release/media/videos_v2_mp4/vdcr_v2_000207.mp4,media/vdcr_v2_clean_derivatives/vdcr_archive_b02_000009_seg_012000_059800_crop_bottom_noaudio.mp4,media/vdcr_v2_clean_derivatives/vdcr_archive_b02_000009_seg_012000_059800_crop_bottom_noaudio.mp4,https://archive.org/details/youtube-4rYX4ROqRlg#t=12.0,archive_license_verify_on_page,pass_candidate,Clean derivative must show evolving reaction-diffusion rings and spiral chemical-wave dynamics in a dish without relying on source title text or speed overlays. | triage_decision=pass_candidate; triage_notes=Cropped no-audio derivative removes bottom speed overlays and source-title metadata while preserving visible reaction-diffusion ring and spiral chemical-wave dynamics in the dish.,normalized_v2_mp4_noaudio,true,66b3d2375af8b459099f4c3b7a58a231fcffdb3f283f8d26566ecb54b6d24f7d,1340135,copied_noaudio_mp4,
vdcr_v2_000208,vdcr_v2_000094,vdcr_archive_b03_000025,Thigmonasty,biology_living_systems,release/media/videos_v2_mp4/vdcr_v2_000208.mp4,media/vdcr_v2_next_archive_mimosa/vdcr_archive_b03_000025.mp4,media/vdcr_v2_next_archive_mimosa/vdcr_archive_b03_000025.mp4,https://archive.org/details/wikimedia-org-Mimosa_pudica_leaves_folding_when_touched_1,archive_license_verify_on_page,pass_candidate,"Candidate must show the temporal sequence that instantiates Thigmonasty, not merely an object, scene, or static result. | triage_decision=pass_candidate; triage_notes=Touch stimulus and Mimosa leaflet folding are visible over time with no in-frame answer/source text; camera motion makes it weaker than b03_000026 but still a distinct strongly bound Thigmonasty video.",normalized_v2_mp4_noaudio,true,7a8d94b5c6b592ed78a271ffe2cee9dec5e209119b0d26b77c747eb324994877,4290169,normalized_noaudio_mp4,
vdcr_v2_000209,vdcr_v2_000095,vdcr_archive_b03_000026,Thigmonasty,biology_living_systems,release/media/videos_v2_mp4/vdcr_v2_000209.mp4,media/vdcr_v2_next_archive_mimosa/vdcr_archive_b03_000026.mp4,media/vdcr_v2_next_archive_mimosa/vdcr_archive_b03_000026.mp4,https://archive.org/details/wikimedia-org-Mimosa_pudica_leaves_folding_when_touched_2,archive_license_verify_on_page,pass_candidate,"Candidate must show the temporal sequence that instantiates Thigmonasty, not merely an object, scene, or static result. | triage_decision=pass_candidate; triage_notes=Clear touch stimulus followed by leaflet folding across frames; no in-frame answer/source text",normalized_v2_mp4_noaudio,true,4e27a6df8a3ba25cefa78a61e45b638b196a0b665b942c7f513f0f6ade566d49,2176816,normalized_noaudio_mp4,
vdcr_v2_000210,vdcr_v2_000096,vdcr_archive_b03_000034_noaudio,Exocytosis,biology_living_systems,release/media/videos_v2_mp4/vdcr_v2_000210.mp4,media/vdcr_v2_next_biology_clean/vdcr_archive_b03_000034_noaudio.mp4,media/vdcr_v2_next_biology_clean/vdcr_archive_b03_000034_noaudio.mp4,https://archive.org/details/yt_YAp1zKMH5BE#noaudio,archive_license_verify_on_page,pass_candidate,Clean derivative must show granules fusing with the plasma membrane over time without relying on narration or source title text. | triage_decision=pass_candidate; triage_notes=No-audio microscopy clip shows dark granules and red-arrow highlighted fusion events over time without answer-bearing text.,normalized_v2_mp4_noaudio,true,4257171f0d5a404a641e58d12e6518b7714d05b5123cdbb50d2c4be4643fbc70,979050,copied_noaudio_mp4,
vdcr_v2_000211,vdcr_v2_000097,vdcr_commons_mr14_000004_v2,Coordinated Ciliary Beating Dynamics,biology_living_systems,release/media/videos_v2_mp4/vdcr_v2_000211.mp4,media/vdcr_v2_next_biology/vdcr_commons_mr14_000004_v2.ogv,media/vdcr_v2_next_biology/vdcr_commons_mr14_000004_v2.ogv,https://commons.wikimedia.org/wiki/File:Mutation-of-Growth-Arrest-Specific-8-Reveals-a-Role-in-Motile-Cilia-Function-and-Human-Disease-pgen.1006220.s002.ogv#v2,CC BY 4.0 Commons/PLOS Genetics supplementary movie,pass_candidate,Candidate must show repeated motile-cilia beat cycles or waveform changes without relying on the source page title. | triage_decision=pass_candidate; triage_notes=Microscopy sequence shows repeated motile-cilia waveform changes along a tissue edge; no audio stream and no readable answer/source text in sparse frames.,normalized_v2_mp4_noaudio,true,19997ec940fb3159c7c315a77472cb90ca5da5cceb72b454c9e87da181e2159f,121908,normalized_noaudio_mp4,
vdcr_v2_000212,vdcr_v2_000098,vdcr_v2_commons_bact_swarm_000001,Bacterial Swarming Expansion,biology_living_systems,release/media/videos_v2_mp4/vdcr_v2_000212.mp4,media/vdcr_v2_next_bacterial_swarming/vdcr_v2_commons_bact_swarm_000001.ogv,media/vdcr_v2_next_bacterial_swarming/vdcr_v2_commons_bact_swarm_000001.ogv,https://commons.wikimedia.org/wiki/File:Genome-sequence-of-the-pattern-forming-Paenibacillus-vortex-bacterium-reveals-potential-for-1471-2164-11-710-S4.ogv,CC-BY-2.0,pass_candidate,Candidate should show a bacterial swarm branch moving or expanding over agar rather than static culture morphology. | triage_decision=pass_candidate; triage_notes=Microscopy sequence shows a dense swarming branch changing position and outline over time with no in-frame answer/source text.,normalized_v2_mp4_noaudio,true,50d54f9e3f95b284a3f966f410efd14e2a9de38c068491e25b6971b7cc33537a,1695803,normalized_noaudio_mp4,
vdcr_v2_000213,vdcr_v2_000099,vdcr_v2_commons_bact_swarm_000002,Bacterial Swarming Expansion,biology_living_systems,release/media/videos_v2_mp4/vdcr_v2_000213.mp4,media/vdcr_v2_next_bacterial_swarming/vdcr_v2_commons_bact_swarm_000002.ogv,media/vdcr_v2_next_bacterial_swarming/vdcr_v2_commons_bact_swarm_000002.ogv,https://commons.wikimedia.org/wiki/File:Genome-sequence-of-the-pattern-forming-Paenibacillus-vortex-bacterium-reveals-potential-for-1471-2164-11-710-S5.ogv,CC-BY-2.0,pass_candidate,Candidate should show a bacterial cell mass dispersing or expanding into a treated agar region rather than static culture morphology. | triage_decision=pass_candidate; triage_notes=Microscopy sequence shows the bacterial cell mass dispersing/expanding into a treated agar region; no in-frame answer/source text.,normalized_v2_mp4_noaudio,true,c2d5329066e3a0f60bd137f02f9b35c3bc193c5083303bf6f9c146eed107f48b,990567,normalized_noaudio_mp4,
vdcr_v2_000214,vdcr_v2_000100,vdcr_v2_commons_bact_swarm_000003,Bacterial Swarming Expansion,biology_living_systems,release/media/videos_v2_mp4/vdcr_v2_000214.mp4,media/vdcr_v2_next_bacterial_swarming/vdcr_v2_commons_bact_swarm_000003.ogv,media/vdcr_v2_next_bacterial_swarming/vdcr_v2_commons_bact_swarm_000003.ogv,https://commons.wikimedia.org/wiki/File:Genome-sequence-of-the-pattern-forming-Paenibacillus-vortex-bacterium-reveals-potential-for-1471-2164-11-710-S6.ogv,CC-BY-2.0,pass_candidate,Candidate should show a bacterial cell mass evaluating a gradient then dispersing/expanding with additional cells moving into the region rather than static culture morphology. | triage_decision=pass_candidate; triage_notes=Microscopy sequence shows the bacterial mass extending then dispersing while additional cells move into the region; no in-frame answer/source text.,normalized_v2_mp4_noaudio,true,1e09fbcaed7bd40ed60a6a5d2959dd603fa969389d8217222b520d16fc3be37c,907109,normalized_noaudio_mp4,
vdcr_v2_000215,vdcr_v2_000101,vdcr_v2_commons_drying_crack_000002,Drying Crack Propagation,chemistry_materials_change,release/media/videos_v2_mp4/vdcr_v2_000215.mp4,media/vdcr_v2_next_drying_crack/vdcr_v2_commons_drying_crack_000002.ogv,media/vdcr_v2_next_drying_crack/vdcr_v2_commons_drying_crack_000002.ogv,https://commons.wikimedia.org/wiki/File:Role-of-particle-shape-anisotropy-on-crack-formation-in-drying-of-colloidal-suspension-srep30708-s2.ogv,CC-BY-4.0,pass_candidate,"Candidate must show cracks nucleating, branching, or propagating during drying of a colloidal suspension over time, not a static cracked surface. | triage_decision=pass_candidate; triage_notes=Video-only clip shows a curved drying colloidal film developing dense perpendicular crack branches over time; no readable source/answer text and no audio track.",normalized_v2_mp4_noaudio,true,a989a3641d98f179187e918cd06389c8b2bc9dccbe05740c9fbbcd3539d2c2ba,113500,normalized_noaudio_mp4,
vdcr_v2_000216,vdcr_v2_000102,vdcr_v2_commons_kinesin_gliding_000001,Kinesin-Driven Microtubule Gliding,biology_living_systems,release/media/videos_v2_mp4/vdcr_v2_000216.mp4,media/vdcr_v2_next_kinesin_gliding/vdcr_v2_commons_kinesin_gliding_000001.ogv,media/vdcr_v2_next_kinesin_gliding/vdcr_v2_commons_kinesin_gliding_000001.ogv,https://commons.wikimedia.org/wiki/File:The-mitotic-kinesin-14-KlpA-contains-a-context-dependent-directionality-switch-ncomms13999-s2.ogv,CC-BY-4.0,pass_candidate,"Candidate must show labeled microtubules gliding over motor-coated surface over time, not a static fluorescent filament field. | triage_decision=pass_candidate; triage_notes=Video-only microscopy clip shows fluorescent microtubules translating/gliding over time; scale bar does not leak the answer and there is no audio.",normalized_v2_mp4_noaudio,true,fe88e44e5914afdb45dea3021078eb399170386ee1d94551b0dc468d243a06b2,33398,normalized_noaudio_mp4,
vdcr_v2_000217,vdcr_v2_000103,vdcr_v2_commons_kinesin_gliding_000002,Kinesin-Driven Microtubule Gliding,biology_living_systems,release/media/videos_v2_mp4/vdcr_v2_000217.mp4,media/vdcr_v2_next_kinesin_gliding/vdcr_v2_commons_kinesin_gliding_000002.ogv,media/vdcr_v2_next_kinesin_gliding/vdcr_v2_commons_kinesin_gliding_000002.ogv,https://commons.wikimedia.org/wiki/File:The-mitotic-kinesin-14-KlpA-contains-a-context-dependent-directionality-switch-ncomms13999-s3.ogv,CC-BY-4.0,pass_candidate,"Candidate must show labeled microtubules gliding over motor-coated surface over time, not a static fluorescent filament field. | triage_decision=pass_candidate; triage_notes=Video-only microscopy clip shows fluorescent microtubules gliding with visible displacement and reorientation over time; scale bar does not leak the answer and there is no audio.",normalized_v2_mp4_noaudio,true,85b3d233290663f569d563a8889feb774b602f0e085d1678523a63c077e2ea84,29963,normalized_noaudio_mp4,
vdcr_v2_000218,vdcr_v2_000104,vdcr_v2_commons_kinesin_gliding_000003,Kinesin-Driven Microtubule Gliding,biology_living_systems,release/media/videos_v2_mp4/vdcr_v2_000218.mp4,media/vdcr_v2_next_kinesin_gliding/vdcr_v2_commons_kinesin_gliding_000003.ogv,media/vdcr_v2_next_kinesin_gliding/vdcr_v2_commons_kinesin_gliding_000003.ogv,https://commons.wikimedia.org/wiki/File:The-mitotic-kinesin-14-KlpA-contains-a-context-dependent-directionality-switch-ncomms13999-s8.ogv,CC-BY-4.0,pass_candidate,"Candidate must show labeled microtubules gliding over motor-coated surface over time, not a static fluorescent filament field. | triage_decision=pass_candidate; triage_notes=Video-only microscopy clip shows fluorescent microtubules gliding collectively over time; scale bar does not leak the answer and there is no audio.",normalized_v2_mp4_noaudio,true,0246c08075a10ffcbb7b0290e1f16c7228dc0c5f05c97f767aa2629a82ed1811,27968,normalized_noaudio_mp4,
vdcr_v2_000219,vdcr_v2_000105,vdcr_v2_commons_sodium_acetate_000001_seg_002000_036000_crop_flask_tight_noaudio,Sodium Acetate Crystallization Front,chemistry_materials_change,release/media/videos_v2_mp4/vdcr_v2_000219.mp4,media/vdcr_v2_clean_derivatives/vdcr_v2_commons_sodium_acetate_000001_seg_002000_036000_crop_flask_tight_noaudio.mp4,media/vdcr_v2_clean_derivatives/vdcr_v2_commons_sodium_acetate_000001_seg_002000_036000_crop_flask_tight_noaudio.mp4,https://commons.wikimedia.org/wiki/File:32._%D0%9A%D1%80%D0%B8%D1%81%D1%82%D0%B0%D0%BB%D0%B8%D0%B7%D0%B0%D1%86%D0%B8%D1%98%D0%B0_%D0%BD%D0%B0_%D0%BD%D0%B0%D1%82%D1%80%D0%B8%D1%83%D0%BC_%D0%B0%D1%86%D0%B5%D1%82%D0%B0%D1%82.ogv#t=2.0,CC-BY-SA-4.0,pass_candidate,"Clean derivative must show a seed-triggered crystallization front spreading through supersaturated sodium acetate solution without relying on source title text, labels, or audio. | triage_decision=pass_candidate; triage_notes=Clean no-audio crop shows seed-triggered crystallization front spreading through the flask; no readable source, answer, or label text remains in sparse review frames.",normalized_v2_mp4_noaudio,true,ebd1164f962110eeae08934452878ba7b16e27dc25da45dc7417f6d1b34c96ce,278906,copied_noaudio_mp4,
vdcr_v2_000220,vdcr_v2_000106,vdcr_v2_round13_murmuration_flock_044_noaudio,Murmuration,biology_living_systems,release/media/videos_v2_mp4/vdcr_v2_000220.mp4,media/vdcr_v2_clean_derivatives/vdcr_v2_round13_murmuration_flock_044_noaudio.mp4,media/vdcr_v2_clean_derivatives/vdcr_v2_round13_murmuration_flock_044_noaudio.mp4,https://archive.org/details/Flickr-5372662688#metadata-clean,https://creativecommons.org/licenses/by-nc/2.0/; audio and metadata stripped locally,pass_candidate,Clean derivative shows a dense starling flock repeatedly changing shape and direction across the sky; the collective temporal morphology is essential for the concept. | triage_decision=pass_candidate; triage_notes=Clean derivative shows a dense bird flock reshaping and translating over time against the sky; no audio or source/title metadata remains in the release media.,normalized_v2_mp4_noaudio,true,a3dca70947f1ed35643aeb2ef1afd09bf59263f1529f4a86d1cd4c24a66a999f,3051674,copied_noaudio_mp4,
vdcr_v2_000221,vdcr_v2_000107,vdcr_v2_round13_murmuration_small_048_noaudio,Murmuration,biology_living_systems,release/media/videos_v2_mp4/vdcr_v2_000221.mp4,media/vdcr_v2_clean_derivatives/vdcr_v2_round13_murmuration_small_048_noaudio.mp4,media/vdcr_v2_clean_derivatives/vdcr_v2_round13_murmuration_small_048_noaudio.mp4,https://archive.org/details/dscn-3699#metadata-clean,https://creativecommons.org/publicdomain/mark/1.0/; audio and metadata stripped locally,pass_candidate,Clean derivative shows a smaller flock coherently moving and reshaping against the sky; the changing collective pattern over time distinguishes it from a static flock image. | triage_decision=pass_candidate; triage_notes=Clean derivative shows a smaller but visible flock moving coherently and changing spatial pattern over time; no audio or source/title metadata remains in the release media.,normalized_v2_mp4_noaudio,true,8924152253b1b7888298b551435b07013309ebe4deced32b1badf02c958bb45a,1035182,copied_noaudio_mp4,
vdcr_v2_000222,vdcr_v2_000108,vdcr_v2_round28_elephant_toothpaste_sciencecola_clean_noaudio,Elephant Toothpaste Foam Growth,chemistry_materials_change,release/media/videos_v2_mp4/vdcr_v2_000222.mp4,media/vdcr_v2_clean_derivatives/vdcr_v2_round28_elephant_toothpaste_sciencecola_clean_noaudio.mp4,media/vdcr_v2_clean_derivatives/vdcr_v2_round28_elephant_toothpaste_sciencecola_clean_noaudio.mp4,https://commons.wikimedia.org/wiki/File:Elephant_Toothpaste.webm#clean-noaudio,CC BY 3.0 verify_on_page,pass_candidate,"Clean derivative must show catalytic decomposition generating rapid foam growth and overflow over time, not a static foam column. | triage_decision=pass_candidate; triage_notes=Clean no-audio derivative is trimmed to the reaction interval before the later flame demonstration and shows rapid foam growth and overflow from the vessel without readable answer-bearing source/title text.",normalized_v2_mp4_noaudio,true,afb8d399284c66d2726bc86bd4e38e0f58aa8d1a3985c5ad78c7609f0d4a0ab4,707909,copied_noaudio_mp4,
vdcr_v2_000223,vdcr_v2_000109,vdcr_v2_round29_tradescantia_cytoplasmic_streaming_clean_noaudio,Cytoplasmic Streaming,biology_living_systems,release/media/videos_v2_mp4/vdcr_v2_000223.mp4,media/vdcr_v2_clean_derivatives/vdcr_v2_round29_tradescantia_cytoplasmic_streaming_clean_noaudio.mp4,media/vdcr_v2_clean_derivatives/vdcr_v2_round29_tradescantia_cytoplasmic_streaming_clean_noaudio.mp4,https://commons.wikimedia.org/wiki/File:Movement_of_organelles_in_Tradescantia_stamen_hair_cells.webm#clean-noaudio,CC BY-SA 4.0 verify_on_page,pass_candidate,Clean derivative must show organelles or cytoplasmic contents streaming through living cells over time without relying on source title text or audio. | triage_decision=pass_candidate; triage_notes=Clean no-audio derivative shows organelles/granules changing position along visible intracellular tracks across the time lapse; no readable source/title or answer-bearing text is visible.,normalized_v2_mp4_noaudio,true,ea6b01ff4afc8728fbff94ac25676ef57b30b7c9919ef8b07369cf89afc8f6c4,1530724,copied_noaudio_mp4,
