media_asset_id,video_id,source_id,file_path,source_file_path,original_local_media,source_url,direct_url,license_or_usage_note,is_derivative,start_sec,end_sec,transform_note,source_status,sha256,bytes,status,error
vdcr_v1_000080,vdcr_000080,vdcr_commons_mr22_000001,release/media/videos_mp4/vdcr_v1_000080.mp4,release/media/videos/vdcr_v1_000080.webm,media/vdcr_segments_pilot_v1/vdcr_commons_mr22_000001_metadata_clean.mp4,https://commons.wikimedia.org/wiki/File:Watching_Tibetan_bowls_sing.webm,https://upload.wikimedia.org/wikipedia/commons/transcoded/5/54/Watching_Tibetan_bowls_sing.webm/Watching_Tibetan_bowls_sing.webm.360p.webm,CC BY 3.0 Commons video,true,0.000,39.440,metadata_clean,downloaded_source_fallback,4508072471eacf947e6f6d6c4f3721bbd0d6c4291367ae22cb264ef0b188cfdb,2030054,converted,
vdcr_v1_000081,vdcr_000081,vdcr_commons_mr22_000006,release/media/videos_mp4/vdcr_v1_000081.mp4,release/media/videos/vdcr_v1_000081.mp4,media/vdcr_segments_pilot_v1/vdcr_commons_mr22_000006_seg_015000_020000_clean.mp4,https://commons.wikimedia.org/wiki/File:Born-Knowing-Tentacled-Snakes-Innately-Predict-Future-Prey-Behavior-pone.0010953.s002.ogv,https://upload.wikimedia.org/wikipedia/commons/transcoded/3/3b/Born-Knowing-Tentacled-Snakes-Innately-Predict-Future-Prey-Behavior-pone.0010953.s002.ogv/Born-Knowing-Tentacled-Snakes-Innately-Predict-Future-Prey-Behavior-pone.0010953.s002.ogv.360p.webm,CC BY 3.0 Commons/PLOS ONE video,true,15.0,20.0,seg_015000_020000_clean,rebuilt_segment,c5d9a30f9e585fa35fbac826d7d0fd29c866e105c4dbf248a9ec25f4606464e4,64506,converted,
vdcr_v1_000082,vdcr_000082,vdcr_commons_mr23_000001,release/media/videos_mp4/vdcr_v1_000082.mp4,release/media/videos/vdcr_v1_000082.mp4,media/vdcr_segments_pilot_v1/vdcr_commons_mr23_000001_seg_002000_016000_crop_clean.mp4,https://commons.wikimedia.org/wiki/File:CH3NH3PbI3_crystal_growth.webm,https://upload.wikimedia.org/wikipedia/commons/transcoded/c/cf/CH3NH3PbI3_crystal_growth.webm/CH3NH3PbI3_crystal_growth.webm.360p.webm,verify_on_source_page,true,2.0,16.0,seg_002000_016000_crop_clean,rebuilt_segment,6fb293ba876808fe3d62a369391fc30cc0bb196190fb9248e403aacd226c1757,657767,converted,
vdcr_v1_000083,vdcr_000083,vdcr_commons_mr23_000004,release/media/videos_mp4/vdcr_v1_000083.mp4,release/media/videos/vdcr_v1_000083.webm,media/vdcr_segments_pilot_v1/vdcr_commons_mr23_000004_metadata_clean.mp4,https://commons.wikimedia.org/wiki/File:A-swarm-of-autonomous-miniature-underwater-robot-drifters-for-exploring-submesoscale-ocean-dynamics-ncomms14189-s5.ogv,https://upload.wikimedia.org/wikipedia/commons/transcoded/a/ae/A-swarm-of-autonomous-miniature-underwater-robot-drifters-for-exploring-submesoscale-ocean-dynamics-ncomms14189-s5.ogv/A-swarm-of-autonomous-miniature-underwater-robot-drifters-for-exploring-submesoscale-ocean-dynamics-ncomms14189-s5.ogv.360p.webm,CC BY 4.0 Commons/Nature Communications supplementary movie,true,0.000,31.600,metadata_clean,downloaded_source_fallback,3995bf2645020f7e64a713bf69f9e0e5ac2bf113d9893ecc804e364cc461dcc4,636631,converted,
vdcr_v1_000084,vdcr_000084,vdcr_commons_mr24_000001,release/media/videos_mp4/vdcr_v1_000084.mp4,release/media/videos/vdcr_v1_000084.webm,media/vdcr_segments_pilot_v1/vdcr_commons_mr24_000001_crop_clean.mp4,https://commons.wikimedia.org/wiki/File:Euler%E2%80%99s_disk.webm,https://upload.wikimedia.org/wikipedia/commons/transcoded/b/b4/Euler%E2%80%99s_disk.webm/Euler%E2%80%99s_disk.webm.360p.webm,CC BY-SA 4.0 Commons own-work video,true,0.000,98.605,crop_clean,downloaded_source_fallback,e864057385e5673bc94ad6220d15cbab56f48f363b7391b9a7835cea711ea94c,6693817,converted,
vdcr_v1_000085,vdcr_000085,vdcr_commons_mr24_000002,release/media/videos_mp4/vdcr_v1_000085.mp4,release/media/videos/vdcr_v1_000085.webm,media/vdcr_segments_pilot_v1/vdcr_commons_mr24_000002_crop_clean.mp4,https://commons.wikimedia.org/wiki/File:Enhancing-droplet-deposition-through-in-situ-precipitation-ncomms12560-s6.ogv,https://upload.wikimedia.org/wikipedia/commons/transcoded/8/8a/Enhancing-droplet-deposition-through-in-situ-precipitation-ncomms12560-s6.ogv/Enhancing-droplet-deposition-through-in-situ-precipitation-ncomms12560-s6.ogv.360p.webm,Commons/Nature Communications supplementary movie; verify source page license,true,0.000,66.400,crop_clean,downloaded_source_fallback,fe1d6bef8e0441c59a88687a6f72a8773051f302309aaa527bde71c4edf9ff50,750632,converted,
vdcr_v1_000086,vdcr_000086,vdcr_commons_mr25_000001,release/media/videos_mp4/vdcr_v1_000086.mp4,release/media/videos/vdcr_v1_000086.webm,media/vdcr_segments_pilot_v1/vdcr_commons_mr25_000001_metadata_clean.mp4,https://commons.wikimedia.org/wiki/File:Cannonball_jellyfish_(Stomolophus_meleagris).webm,https://upload.wikimedia.org/wikipedia/commons/transcoded/6/6b/Cannonball_jellyfish_(Stomolophus_meleagris).webm/Cannonball_jellyfish_(Stomolophus_meleagris).webm.360p.webm,Commons/Flickr-reviewed free-license video; verify source page license,true,0.000,38.083,metadata_clean,downloaded_source_fallback,7cf0fae30c328b6b7d3049228c6f60a32a20715a7aa345312eac626efc13f1b1,3385847,converted,
vdcr_v1_000087,vdcr_000087,vdcr_commons_mr26_000004,release/media/videos_mp4/vdcr_v1_000087.mp4,release/media/videos/vdcr_v1_000087.mp4,media/vdcr_segments_pilot_v1/vdcr_commons_mr26_000004_seg_066000_078000_clean.mp4,https://commons.wikimedia.org/wiki/File:Brandungsr%C3%BCckstrom_%28Entstehung%29.webm,https://upload.wikimedia.org/wikipedia/commons/transcoded/5/5c/Brandungsr%C3%BCckstrom_(Entstehung).webm/Brandungsr%C3%BCckstrom_(Entstehung).webm.360p.webm,Commons CC0 own-work rip-current formation video,true,66.0,78.0,seg_066000_078000_clean,rebuilt_segment,52afbf8637630e142a05acb17174cc0f3c816b576c66aa606743804dba75ef6f,897253,converted,
vdcr_v1_000088,vdcr_000088,vdcr_commons_mr27_000002,release/media/videos_mp4/vdcr_v1_000088.mp4,release/media/videos/vdcr_v1_000088.webm,media/vdcr_segments_pilot_v1/vdcr_commons_mr27_000002_metadata_clean.mp4,https://commons.wikimedia.org/wiki/File:B%C3%A9nard_cells_convection.ogv,https://upload.wikimedia.org/wikipedia/commons/transcoded/3/37/B%C3%A9nard_cells_convection.ogv/B%C3%A9nard_cells_convection.ogv.360p.webm,verify_on_source_page,true,0.000,26.860,metadata_clean,downloaded_source_fallback,cc09fb96550eb5ba70bc422533c33cf25db2e9a844b2704d256da4fd31317257,1191466,converted,
vdcr_v1_000089,vdcr_000089,vdcr_commons_mr27_000004,release/media/videos_mp4/vdcr_v1_000089.mp4,release/media/videos/vdcr_v1_000089.webm,media/vdcr_segments_pilot_v1/vdcr_commons_mr27_000004_metadata_clean.mp4,https://commons.wikimedia.org/wiki/File:Reaction-Diffusion.gif,https://upload.wikimedia.org/wikipedia/commons/8/8a/Reaction-Diffusion.gif,verify_on_source_page,true,0.000,17.900,metadata_clean,downloaded_source_fallback,ac0d9f2356d5062e54a184ccb52bcf16fac4b12eca965baee89e609ac8ec037f,671142,converted,
vdcr_v1_000090,vdcr_000090,vdcr_commons_mr28_000002,release/media/videos_mp4/vdcr_v1_000090.mp4,release/media/videos/vdcr_v1_000090.webm,media/vdcr_segments_pilot_v1/vdcr_commons_mr28_000002_metadata_clean.mp4,https://commons.wikimedia.org/wiki/File:A-Worldwide-Competition-to-Compare-the-Speed-and-Chemotactic-Accuracy-of-Neutrophil-Like-Cells-pone.0154491.s004.ogv,https://upload.wikimedia.org/wikipedia/commons/transcoded/e/ec/A-Worldwide-Competition-to-Compare-the-Speed-and-Chemotactic-Accuracy-of-Neutrophil-Like-Cells-pone.0154491.s004.ogv/A-Worldwide-Competition-to-Compare-the-Speed-and-Chemotactic-Accuracy-of-Neutrophil-Like-Cells-pone.0154491.s004.ogv.360p.webm,verify_on_source_page,true,0.000,11.333,metadata_clean,downloaded_source_fallback,1e78b4c8776d9874ab21bcae81131437dd838b1aa4e49741b797603cc3bef7ef,349131,converted,
vdcr_v1_000091,vdcr_000091,vdcr_commons_mr29_000001,release/media/videos_mp4/vdcr_v1_000091.mp4,release/media/videos/vdcr_v1_000091.webm,media/vdcr_segments_pilot_v1/vdcr_commons_mr29_000001_metadata_clean.mp4,https://commons.wikimedia.org/wiki/File:Downburst_Piracicaba_2025.webm,https://upload.wikimedia.org/wikipedia/commons/transcoded/d/d8/Downburst_Piracicaba_2025.webm/Downburst_Piracicaba_2025.webm.360p.webm,verify_on_source_page,true,0.000,29.800,metadata_clean,downloaded_source_fallback,2ea524b87eb75c9e020caea6a5ea74de9ba1969a2b11b4f7dcd4fbd0f02d8465,1937811,converted,
vdcr_v1_000092,vdcr_000092,vdcr_commons_mr30_000001,release/media/videos_mp4/vdcr_v1_000092.mp4,release/media/videos/vdcr_v1_000092.webm,media/vdcr_segments_pilot_v1/vdcr_commons_mr30_000001_metadata_clean.mp4,https://commons.wikimedia.org/wiki/File:Plein_de_bulles_entier_grand.gif,https://upload.wikimedia.org/wikipedia/commons/7/78/Plein_de_bulles_entier_grand.gif,verify_on_source_page,true,0.000,8.000,metadata_clean,downloaded_source_fallback,8e435ea6e21d38f946457037bccfe75b6db68ec0615d292a23bafbfddc9fe835,833625,converted,
vdcr_v1_000093,vdcr_000093,vdcr_commons_mr31_000003,release/media/videos_mp4/vdcr_v1_000093.mp4,release/media/videos/vdcr_v1_000093.webm,media/vdcr_segments_pilot_v1/vdcr_commons_mr31_000003_metadata_clean.mp4,https://commons.wikimedia.org/wiki/File:Upward-erosion.ogv,https://upload.wikimedia.org/wikipedia/commons/transcoded/4/4b/Upward-erosion.ogv/Upward-erosion.ogv.360p.webm,verify_on_source_page,true,0.000,15.916,metadata_clean,downloaded_source_fallback,126cc5613938f01247d62cfe5eeada8e73193fcf6338e07d886cdc8b4e610967,289025,converted,
vdcr_v1_000094,vdcr_000094,vdcr_commons_mr31_000005,release/media/videos_mp4/vdcr_v1_000094.mp4,release/media/videos/vdcr_v1_000094.mp4,media/vdcr_segments_pilot_v1/vdcr_commons_mr31_000005_seg_002000_21143_clean.mp4,https://commons.wikimedia.org/wiki/File:Visualization-data-on-the-freezing-process-of-micrometer-scaled-aqueous-citric-acid-drops-mmc6.ogv,https://upload.wikimedia.org/wikipedia/commons/transcoded/c/c6/Visualization-data-on-the-freezing-process-of-micrometer-scaled-aqueous-citric-acid-drops-mmc6.ogv/Visualization-data-on-the-freezing-process-of-micrometer-scaled-aqueous-citric-acid-drops-mmc6.ogv.360p.webm,CC BY 4.0,true,2.0,21.143,seg_002000_21143_clean,rebuilt_segment,5dae3181f663e133c544613be629835017a1f9fa11891e9e613ee0e1ff477766,392788,converted,
vdcr_v1_000095,vdcr_000095,vdcr_commons_mr32_000001,release/media/videos_mp4/vdcr_v1_000095.mp4,release/media/videos/vdcr_v1_000095.webm,media/vdcr_segments_pilot_v1/vdcr_commons_mr32_000001_metadata_clean.mp4,https://commons.wikimedia.org/wiki/File:Bubble0g.ogv,https://upload.wikimedia.org/wikipedia/commons/transcoded/c/cf/Bubble0g.ogv/Bubble0g.ogv.360p.webm,PD NASA,true,0.000,13.867,metadata_clean,downloaded_source_fallback,dcc55ff3049ee867a1b61bea471fe9ce3fb7ddfae04a155e435ae7086c6f5ad3,727289,converted,
vdcr_v1_000096,vdcr_000096,vdcr_commons_mr32_000004,release/media/videos_mp4/vdcr_v1_000096.mp4,release/media/videos/vdcr_v1_000096.webm,media/vdcr_segments_pilot_v1/vdcr_commons_mr32_000004_metadata_clean.mp4,https://commons.wikimedia.org/wiki/File:Highly-Asynchronous-and-Asymmetric-Cleavage-Divisions-Accompany-Early-Transcriptional-Activity-in-pone.0021741.s019.ogv,https://upload.wikimedia.org/wikipedia/commons/transcoded/6/6a/Highly-Asynchronous-and-Asymmetric-Cleavage-Divisions-Accompany-Early-Transcriptional-Activity-in-pone.0021741.s019.ogv/Highly-Asynchronous-and-Asymmetric-Cleavage-Divisions-Accompany-Early-Transcriptional-Activity-in-pone.0021741.s019.ogv.360p.webm,CC BY 2.5,true,0.000,11.900,metadata_clean,downloaded_source_fallback,f2db378808e2691baa92c6ff40318a4ce0068ce3138e90c635a0b58ebc9a10e2,325634,converted,
vdcr_v1_000097,vdcr_000097,vdcr_commons_mr33_000001,release/media/videos_mp4/vdcr_v1_000097.mp4,release/media/videos/vdcr_v1_000097.mp4,media/vdcr_segments_pilot_v1/vdcr_commons_mr33_000001_seg_007000_76732_clean.mp4,https://commons.wikimedia.org/wiki/File:A-general-patterning-approach-by-manipulating-the-evolution-of-two-dimensional-liquid-foams-ncomms14110-s3.ogv,https://upload.wikimedia.org/wikipedia/commons/transcoded/a/a6/A-general-patterning-approach-by-manipulating-the-evolution-of-two-dimensional-liquid-foams-ncomms14110-s3.ogv/A-general-patterning-approach-by-manipulating-the-evolution-of-two-dimensional-liquid-foams-ncomms14110-s3.ogv.360p.webm,CC BY 4.0,true,7.0,76.732,seg_007000_76732_clean,rebuilt_segment,709d21775035c9c5a7da5958e55c2b31e37ed53cbfe137f3fe6d21ccf1ab5907,1631074,converted,
vdcr_v1_000098,vdcr_000098,vdcr_commons_mr34_000001,release/media/videos_mp4/vdcr_v1_000098.mp4,release/media/videos/vdcr_v1_000098.mp4,media/vdcr_segments_pilot_v1/vdcr_commons_mr34_000001_seg_055000_126041_clean.mp4,https://commons.wikimedia.org/wiki/File:Wesphysdemo_-_Synchronized_Metronomes.webm,https://upload.wikimedia.org/wikipedia/commons/transcoded/a/a1/Wesphysdemo_-_Synchronized_Metronomes.webm/Wesphysdemo_-_Synchronized_Metronomes.webm.360p.webm,commons_license_verify_on_page,true,55.0,126.041,seg_055000_126041_clean,rebuilt_segment,cfaa6336f95d294de4c155b02a61986ec521375f1747dac4f3e146bb8445e53b,1996892,converted,
vdcr_v1_000099,vdcr_000099,vdcr_commons_mr34_000005,release/media/videos_mp4/vdcr_v1_000099.mp4,release/media/videos/vdcr_v1_000099.webm,media/vdcr_segments_pilot_v1/vdcr_commons_mr34_000005_metadata_clean.mp4,https://commons.wikimedia.org/wiki/File:Genome-sequence-of-the-pattern-forming-Paenibacillus-vortex-bacterium-reveals-potential-for-1471-2164-11-710-S2.ogv,https://upload.wikimedia.org/wikipedia/commons/transcoded/4/47/Genome-sequence-of-the-pattern-forming-Paenibacillus-vortex-bacterium-reveals-potential-for-1471-2164-11-710-S2.ogv/Genome-sequence-of-the-pattern-forming-Paenibacillus-vortex-bacterium-reveals-potential-for-1471-2164-11-710-S2.ogv.360p.webm,CC BY 2.0 verify on page,true,0.000,20.100,metadata_clean,downloaded_source_fallback,ac66e05887958273a83d4782f6d7760275b120fa9b856327cec0f7f44ed4ec06,629956,converted,
vdcr_v1_000100,vdcr_000100,vdcr_commons_mr35_000001,release/media/videos_mp4/vdcr_v1_000100.mp4,release/media/videos/vdcr_v1_000100.webm,media/vdcr_segments_pilot_v1/vdcr_commons_mr35_000001_crop_metadata_clean.mp4,https://commons.wikimedia.org/wiki/File:Explosive_Growth_of_the_Ranger_Road_Fire_(CIRA_2026-02-18_-_nolabels).webm,https://upload.wikimedia.org/wikipedia/commons/transcoded/6/66/Explosive_Growth_of_the_Ranger_Road_Fire_(CIRA_2026-02-18_-_nolabels).webm/Explosive_Growth_of_the_Ranger_Road_Fire_(CIRA_2026-02-18_-_nolabels).webm.360p.webm,PD NOAA,true,0.000,19.520,crop_metadata_clean,downloaded_source_fallback,ece8c5a35f5f0b596c3696e52232fbfe471a50b972ff7b8e8379bffc9ff782d1,1208962,converted,
vdcr_v1_000101,vdcr_000101,vdcr_commons_mr36_000001,release/media/videos_mp4/vdcr_v1_000101.mp4,release/media/videos/vdcr_v1_000101.webm,media/vdcr_segments_pilot_v1/vdcr_commons_mr36_000001_crop_metadata_clean.mp4,https://commons.wikimedia.org/wiki/File:Superhydrophobic-like-tunable-droplet-bouncing-on-slippery-liquid-interfaces-ncomms8986-s5.ogv,https://upload.wikimedia.org/wikipedia/commons/transcoded/c/c4/Superhydrophobic-like-tunable-droplet-bouncing-on-slippery-liquid-interfaces-ncomms8986-s5.ogv/Superhydrophobic-like-tunable-droplet-bouncing-on-slippery-liquid-interfaces-ncomms8986-s5.ogv.360p.webm,CC BY 4.0 / Nature Communications OA,true,0.000,10.000,crop_metadata_clean,downloaded_source_fallback,20d4e6e3a51447fcefe14a2f91a402968137a2a38050972d06290edc6f822d18,39119,converted,
vdcr_v1_000102,vdcr_000102,vdcr_commons_mr36_000002,release/media/videos_mp4/vdcr_v1_000102.mp4,release/media/videos/vdcr_v1_000102.webm,media/vdcr_segments_pilot_v1/vdcr_commons_mr36_000002_crop_metadata_clean.mp4,https://commons.wikimedia.org/wiki/File:Distinct-short-range-ovule-signals-attract-or-repel-Arabidopsis-thaliana-pollen-tubes-in-vitro-1471-2229-6-7-S2.ogv,https://upload.wikimedia.org/wikipedia/commons/transcoded/3/34/Distinct-short-range-ovule-signals-attract-or-repel-Arabidopsis-thaliana-pollen-tubes-in-vitro-1471-2229-6-7-S2.ogv/Distinct-short-range-ovule-signals-attract-or-repel-Arabidopsis-thaliana-pollen-tubes-in-vitro-1471-2229-6-7-S2.ogv.360p.webm,CC BY 2.0 / BMC Plant Biology OA,true,0.000,6.750,crop_metadata_clean,downloaded_source_fallback,94d6a2ff5f1b54743ff05300c6cbbc271119d8dfd09f478c92889ff83c5673e6,84561,converted,
vdcr_v1_000103,vdcr_000103,vdcr_commons_mr36_000003,release/media/videos_mp4/vdcr_v1_000103.mp4,release/media/videos/vdcr_v1_000103.webm,media/vdcr_segments_pilot_v1/vdcr_commons_mr36_000003_crop_metadata_clean.mp4,https://commons.wikimedia.org/wiki/File:Overlapping-and-divergent-signaling-pathways-for-ARK1-and-AGD1-in-the-control-of-root-hair-polarity-Movie1.ogv,https://upload.wikimedia.org/wikipedia/commons/transcoded/7/75/Overlapping-and-divergent-signaling-pathways-for-ARK1-and-AGD1-in-the-control-of-root-hair-polarity-Movie1.ogv/Overlapping-and-divergent-signaling-pathways-for-ARK1-and-AGD1-in-the-control-of-root-hair-polarity-Movie1.ogv.360p.webm,CC BY 4.0 / PLOS Genetics OA,true,0.000,15.250,crop_metadata_clean,downloaded_source_fallback,0b3abfca22bfe9c0f8b2d94c09c2c56deaac1d334e9c172f08d2e67a4f7e381e,69035,converted,
vdcr_v1_000104,vdcr_000104,vdcr_commons_mr37_000001,release/media/videos_mp4/vdcr_v1_000104.mp4,release/media/videos/vdcr_v1_000104.webm,media/vdcr_segments_pilot_v1/vdcr_commons_mr37_000001_crop_metadata_clean.mp4,https://commons.wikimedia.org/wiki/File:Lp1989plan_hires.webm,https://upload.wikimedia.org/wikipedia/commons/transcoded/7/7c/Lp1989plan_hires.webm/Lp1989plan_hires.webm.360p.webm,USGS/public-domain source; verify on Commons page,true,0.000,75.100,crop_metadata_clean,downloaded_source_fallback,338dd7070935e8d0ea64d98b24350ecc3a28784c5107ff5b23c92d7d201e8e25,1451047,converted,
vdcr_v1_000105,vdcr_000105,vdcr_commons_mr38_000001,release/media/videos_mp4/vdcr_v1_000105.mp4,release/media/videos/vdcr_v1_000105.webm,media/vdcr_segments_pilot_v1/vdcr_commons_mr38_000001_crop_metadata_clean.mp4,https://commons.wikimedia.org/wiki/File:Laminar_Flow_2.webm,https://upload.wikimedia.org/wikipedia/commons/transcoded/f/f2/Laminar_Flow_2.webm/Laminar_Flow_2.webm.360p.webm,CC BY 3.0; UNM Physics and Astronomy attribution; verify on Commons page,true,0.000,88.055,crop_metadata_clean,downloaded_source_fallback,071bc5b5123629178fe89e1ef1922c1b77ae7d9360437c96eb31239e00093906,1604144,converted,
vdcr_v1_000106,vdcr_000106,vdcr_commons_mr40_000001,release/media/videos_mp4/vdcr_v1_000106.mp4,release/media/videos/vdcr_v1_000106.webm,media/vdcr_segments_pilot_v1/vdcr_commons_mr40_000001_crop_metadata_clean.mp4,https://commons.wikimedia.org/wiki/File:117._%D0%91%D0%B5%D0%BD%D0%B5%D0%B4%D0%B8%D0%BA%D1%82%D0%BE%D0%B2%D0%B0_%D1%80%D0%B5%D0%B0%D0%BA%D1%86%D0%B8%D1%98%D0%B0.webm,https://upload.wikimedia.org/wikipedia/commons/transcoded/1/16/117._%D0%91%D0%B5%D0%BD%D0%B5%D0%B4%D0%B8%D0%BA%D1%82%D0%BE%D0%B2%D0%B0_%D1%80%D0%B5%D0%B0%D0%BA%D1%86%D0%B8%D1%98%D0%B0.webm/117._%D0%91%D0%B5%D0%BD%D0%B5%D0%B4%D0%B8%D0%BA%D1%82%D0%BE%D0%B2%D0%B0_%D1%80%D0%B5%D0%B0%D0%BA%D1%86%D0%B8%D1%98%D0%B0.webm.360p.webm,CC BY-SA 4.0 Commons Wikiexperiments chemistry video; verify before release,true,0.000,57.560,crop_metadata_clean,downloaded_source_fallback,49368a40417897614f352fa1a224c5103543bcf0f86893a6f208b765eb7062a1,2296565,converted,
vdcr_v1_000107,vdcr_000107,vdcr_commons_mr41_000001,release/media/videos_mp4/vdcr_v1_000107.mp4,release/media/videos/vdcr_v1_000107.webm,media/vdcr_segments_pilot_v1/vdcr_commons_mr41_000001_crop_metadata_clean.mp4,https://commons.wikimedia.org/wiki/File:Padma_River_Time_Series_(1988-2018).webm,https://upload.wikimedia.org/wikipedia/commons/transcoded/b/bb/Padma_River_Time_Series_(1988-2018).webm/Padma_River_Time_Series_(1988-2018).webm.360p.webm,NASA/Landsat natural-color time series; public-domain/source license verify on Commons before release,true,0.000,55.922,crop_metadata_clean,downloaded_source_fallback,2f8d2cacf28c7e07f747f261620f440b54d48ceceb682048cb94c617c515cef7,7213857,converted,
vdcr_v1_000108,vdcr_000108,vdcr_commons_mr42_000001,release/media/videos_mp4/vdcr_v1_000108.mp4,release/media/videos/vdcr_v1_000108.webm,media/vdcr_segments_pilot_v1/vdcr_commons_mr42_000001_worthington_jet_clean.mp4,https://commons.wikimedia.org/wiki/File:MakingASplash.webm,https://upload.wikimedia.org/wikipedia/commons/transcoded/6/68/MakingASplash.webm/MakingASplash.webm.360p.webm,CC BY-SA 4.0 on Commons; attribution/share-alike audit required before release,true,36.000,45.000,worthington_jet_clean,downloaded_source_fallback,2ce10441430b229baa1d5f215ac57308cc87ff3ac334630396c8946cd325a0bd,465147,converted,
vdcr_v1_000109,vdcr_000109,vdcr_public_mr43_000002,release/media/videos_mp4/vdcr_v1_000109.mp4,release/media/videos/vdcr_v1_000109.mp4,media/vdcr_segments_pilot_v1/vdcr_public_mr43_000002_biofilm_expansion_clean.mp4,https://nigms.nih.gov/image-gallery/3446,https://nigms.nih.gov/sites/nigms/files/image-and-video-gallery/Biofilm_blocking_fluid_flow.mp4,NIGMS/NIH gallery source; source and reuse terms require final release audit,true,0.000,8.250,biofilm_expansion_clean,downloaded_source_fallback,bbb2117c128fdfdbe823c0e0c323af81d407458fec5696460a8c5ca7ad491b4d,140574,converted,
vdcr_v1_000110,vdcr_000110,vdcr_public_mr44_000003,release/media/videos_mp4/vdcr_v1_000110.mp4,release/media/videos/vdcr_v1_000110.wmv,media/vdcr_segments_pilot_v1/vdcr_public_mr44_000003_electrodeposition_dendrite_01_clean.mp4,https://pmc.ncbi.nlm.nih.gov/articles/PMC9013362/,https://pmc.ncbi.nlm.nih.gov/articles/instance/9013362/bin/41598_2022_10082_MOESM3_ESM.wmv,CC BY 4.0 Scientific Reports supplementary material; final release should preserve article/video attribution,true,0.000,30.800,electrodeposition_dendrite_01_clean,downloaded_source_fallback,ab11caa60ddf4cab857aa04668cc3bce0dd3a596a89f694c528305e6326c656e,1357231,converted,
vdcr_v1_000111,vdcr_000111,vdcr_public_mr45_000001,release/media/videos_mp4/vdcr_v1_000111.mp4,release/media/videos/vdcr_v1_000111.mp4,media/vdcr_segments_pilot_v1/vdcr_public_mr45_000001_dune_slip_face_grain_avalanche_trim_crop_clean.mp4,https://home.nps.gov/media/video/view.htm?id=899DBB31-8EC7-42BA-A719-A880E58D823B,https://www.nps.gov/nps-audiovideo/audiovideo/1a79352d-7f75-4236-a750-e87ee0472574720p.mp4,NPS credited public-domain source; final release should preserve NPS attribution and source URL,true,7.500,14.600,dune_slip_face_grain_avalanche_trim_crop_clean,downloaded_source_fallback,70d740e2788d0ab817f4492d0a235455686ace9e37500b4de3ef6306ff3b1f7d,2785725,converted,
vdcr_v1_000112,vdcr_000112,vdcr_public_mr46_000001,release/media/videos_mp4/vdcr_v1_000112.mp4,release/media/videos/vdcr_v1_000112.mp4,media/vdcr_segments_pilot_v1/vdcr_public_mr46_000001_capillary_rise_wicking_crop_clean.mp4,https://www.usgs.gov/media/videos/capillary-action-and-water,https://usgs-ocapsv2-public-input-media.s3.us-west-2.amazonaws.com/assets/palladium/production/s3fs-public/atoms/video/CapillaryAction_4.mp4,USGS public domain video; final release should preserve USGS attribution and source URL,true,78.500,97.500,capillary_rise_wicking_crop_clean,downloaded_source_fallback,93b7a816a8a4ddd44d91e384d2b6a2836e502db38a5ed1bf6842604bb28f0f84,11665244,converted,
vdcr_v1_000113,vdcr_000113,vdcr_public_mr47_000001,release/media/videos_mp4/vdcr_v1_000113.mp4,release/media/videos/vdcr_v1_000113.mp4,media/vdcr_segments_pilot_v1/vdcr_public_mr47_000001_mitotic_chromosome_segregation_crop_clean.mp4,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0000053,https://journals.plos.org/plosone/article/file?type=supplementary&id=10.1371/journal.pone.0000053.s005,CC BY 2.5 PLOS ONE supplementary movie; final release should preserve article/video attribution,true,0.000,76.667,mitotic_chromosome_segregation_crop_clean,downloaded_source_fallback,29e6bdb416cba68ff1e49cd18cadfdd7f5e62be5f38d0e61cd9c6699ca6dea0d,1095205,converted,
vdcr_v1_000114,vdcr_000114,vdcr_public_mr48_000001,release/media/videos_mp4/vdcr_v1_000114.mp4,release/media/videos/vdcr_v1_000114.webm,media/vdcr_segments_pilot_v1/vdcr_public_mr48_000001_droplet_spreading_retraction_clean.mp4,https://commons.wikimedia.org/wiki/File:Water-droplet-impact-on-elastic-superhydrophobic-surfaces-srep30328-s6.ogv,https://upload.wikimedia.org/wikipedia/commons/transcoded/9/91/Water-droplet-impact-on-elastic-superhydrophobic-surfaces-srep30328-s6.ogv/Water-droplet-impact-on-elastic-superhydrophobic-surfaces-srep30328-s6.ogv.360p.webm,CC BY 4.0 Scientific Reports supplementary movie on Wikimedia Commons; final release should preserve article/video attribution,true,0.000,2.800,droplet_spreading_retraction_clean,downloaded_source_fallback,a9c7cb9901d980a0d425f7a6f6ed5058aa3ac82b3255b657b12201a1f04a622a,61828,converted,
vdcr_v1_000115,vdcr_000115,vdcr_public_mr49_000001,release/media/videos_mp4/vdcr_v1_000115.mp4,release/media/videos/vdcr_v1_000115.webm,media/vdcr_segments_pilot_v1/vdcr_public_mr49_000001_flame_blowoff_clean.mp4,https://commons.wikimedia.org/wiki/File:Webp.net-gifmaker_(1).gif,https://upload.wikimedia.org/wikipedia/commons/6/62/Webp.net-gifmaker_%281%29.gif,CC BY-SA 4.0 Wikimedia Commons self-published GIF by Estebandgj; final release should preserve source attribution and share-alike terms,true,0.000,3.500,flame_blowoff_clean,downloaded_source_fallback,c4728eb8d6710d42dfaccd2a4537ade99f0a39db0932ad18a49947114eb70b5d,735406,converted,
