video_id,candidate_id,answer,domain,source_url,license_or_usage_note,local_media,review_status,review_notes,media_asset_id,media_processing_status,media_release_ready
vdcr_v2_000054,vdcr_v2_round32_gallium_droplet_coalescence_clean_noaudio,Capillary-Driven Droplet Coalescence,physics_physical_systems,https://commons.wikimedia.org/wiki/File:Gallium_drops.ogv#clean-noaudio,CC BY-SA 4.0 verify_on_page,release/media/videos_v2_mp4/vdcr_v2_000168.mp4,pass_candidate,"Clean derivative must show separate liquid droplets contacting and fusing into larger droplets over time without relying on source title text or audio. | triage_decision=pass_candidate; triage_notes=Clean derivative shows separate metallic liquid droplets contacting, fusing, and reducing to larger droplets over time; no title, source text, or answer-bearing overlay is visible.",vdcr_v2_000168,normalized_v2_mp4_noaudio,true
vdcr_v2_000055,vdcr_v2_round33_kita_ibaraki_tsunami_crop_clean_noaudio,Tsunami Bore Inundation,earth_environmental_systems,https://commons.wikimedia.org/wiki/File:Tsunami_20110311_Kita-Ibaraki_Japan.ogv#clean-crop-noaudio,CC BY 3.0 verify_on_page,release/media/videos_v2_mp4/vdcr_v2_000169.mp4,pass_candidate,Clean derivative must show a tsunami or bore-like inundation front advancing through a real coastal built environment without relying on source title text or audio. | triage_decision=pass_candidate; triage_notes=Clean derivative shows real coastal street inundation with water advancing through a built environment and rising around vehicles; QR/source watermark is cropped out and no answer-bearing text remains.,vdcr_v2_000169,normalized_v2_mp4_noaudio,true
vdcr_v2_000056,vdcr_v2_round34_san_mateo_rotational_slump_clean_noaudio,Rotational Slump Failure,earth_environmental_systems,https://commons.wikimedia.org/wiki/File:Landslide_animation_San_Matteo_County.gif#clean-noaudio,Public domain USGov verify_on_page,release/media/videos_v2_mp4/vdcr_v2_000170.mp4,pass_candidate,"Clean derivative must show coherent slump-style slope movement with head scarp subsidence and toe displacement over time without relying on source title text or audio. | triage_decision=pass_candidate; triage_notes=Clean derivative shows coherent day-by-day rotational/slump-style slope deformation with upper scarp and road-adjacent ground displacement plus toe movement; only DAY labels are present, with no answer-bearing text.",vdcr_v2_000170,normalized_v2_mp4_noaudio,true
vdcr_v2_000057,vdcr_v2_round3_lahar_crop_100_116_noaudio,Lahar Flow Propagation,earth_environmental_systems,"https://commons.wikimedia.org/wiki/File:Mount_Rainier_Lahars-_Hazards_for_the_Puyallup_and_Nisqually_River_Drainages.webm#t=100,116-crop-noaudio",wikimedia_commons_license_verify_on_page,release/media/videos_v2_mp4/vdcr_v2_000171.mp4,pass_candidate,"Clean derivative must show simulated volcanic debris-flow fronts propagating downslope through river valleys without answer-bearing title text or audio. | triage_decision=pass_candidate; triage_notes=Clean no-audio crop removes title, legend, and answer-bearing text while preserving the simulated debris-flow fronts spreading downslope from the source region through valley topography over time.",vdcr_v2_000171,normalized_v2_mp4_noaudio,true
vdcr_v2_000058,vdcr_v2_round49_tesla_coil_streamer_branching_clean_noaudio,Tesla Coil Streamer Branching,physics_physical_systems,https://commons.wikimedia.org/wiki/File:Tesla_Coil_Lightning.webm#clean-segment-noaudio,CC BY 4.0 verify_on_page,release/media/videos_v2_mp4/vdcr_v2_000172.mp4,pass_candidate,"Clean derivative must show transient Tesla-coil streamer branching or restrike over time without relying on source title text, audio, or metadata. | triage_decision=pass_candidate; triage_notes=Clean MP4 removes audio and source metadata. The sequence shows a Tesla-coil discharge terminal repeatedly generating short branching purple streamers that appear, split, disappear, and restrike over time, supporting Tesla Coil Streamer Branching rather than a static spark photograph or generic electric arc. There is no in-frame answer text.",vdcr_v2_000172,normalized_v2_mp4_noaudio,true
vdcr_v2_000059,vdcr_v2_round4_beach_overhead_8_60_noaudio,Beach Swash-Backwash Cycle,earth_environmental_systems,https://commons.wikimedia.org/wiki/File:Overhead_view_of_waves_on_the_shore.webm,CC-BY-3.0,release/media/videos_v2_mp4/vdcr_v2_000173.mp4,pass_candidate,"Clean derivative should show repeated wave runup and return backwash sheets over the beach face from an overhead viewpoint without title, credits, or audio. | triage_decision=pass_candidate; triage_notes=Clean no-audio derivative removes opening/closing source text while preserving repeated wave runup and return backwash sheets over the beach face from a visually distinct overhead viewpoint.",vdcr_v2_000173,normalized_v2_mp4_noaudio,true
vdcr_v2_000060,vdcr_v2_round4_phoenix_duststorm_noaudio,Dust Storm Front Propagation,earth_environmental_systems,https://commons.wikimedia.org/wiki/File:Phoenix_DustStorm.webm#noaudio-clean,CC-BY-3.0,release/media/videos_v2_mp4/vdcr_v2_000174.mp4,pass_candidate,"Clean derivative should show an advancing dust-storm wall/front moving across a city scene over time without audio or in-frame source text. | triage_decision=pass_candidate; triage_notes=Clean no-audio derivative shows an opaque dust-storm wall/front advancing across the city scene until it engulfs the view, with no visible answer-bearing or source text.",vdcr_v2_000174,normalized_v2_mp4_noaudio,true
vdcr_v2_000061,vdcr_v2_round50_positive_streamer_discharge_propagation_clean_noaudio,Positive Streamer Discharge Propagation,physics_physical_systems,https://commons.wikimedia.org/wiki/File:Simulation_of_a_positive_streamer_discharge.webm#clean-segment-noaudio,CC BY-SA 4.0 verify_on_page,release/media/videos_v2_mp4/vdcr_v2_000175.mp4,pass_candidate,"Clean derivative must show a positive streamer discharge channel advancing through gas over time without relying on source title text, audio, or metadata. | triage_decision=pass_candidate; triage_notes=Clean MP4 removes source metadata and has no audio. The simulation frames show a discharge channel elongating through gas over time across electric-field, electron-density, charge-density, and light-emission views; no in-frame answer text or panel labels are visible. This supports Positive Streamer Discharge Propagation as a distinct source-hidden concept, separate from Tesla-coil streamer branching and generic glow discharge.",vdcr_v2_000175,normalized_v2_mp4_noaudio,true
vdcr_v2_000062,vdcr_v2_round51_muldrow_glacier_surge_timelapse_clean_noaudio,Glacier Surge,earth_environmental_systems,https://www.nps.gov/media/video/view.htm?id=3891AE87-2739-4586-BA36-E57FCE285B37#clean-segment-noaudio,Public domain NPS video credited to NPS without copyright symbol,release/media/videos_v2_mp4/vdcr_v2_000176.mp4,pass_candidate,"Clean derivative must show surge-phase glacier front advance or surface thickening over time without relying on source title text, audio, or metadata. | triage_decision=pass_candidate; triage_notes=Clean MP4 removes the source metadata and audio track. The fixed time-lapse view shows the glacier toe and surface mass advancing through the valley over the sequence; no in-frame answer text is visible. This supports Glacier Surge rather than a static glacier landscape or ordinary glacier-retreat imagery, although it remains a long-timescale earth-process sample that depends on temporal playback visibility.",vdcr_v2_000176,normalized_v2_mp4_noaudio,true
vdcr_v2_000063,vdcr_v2_round58_drop_impact_spreading_impact_phase_clean_noaudio,Inertia-Driven Droplet Impact Spreading,physics_physical_systems,https://commons.wikimedia.org/wiki/File:Symmetry-breaking-in-drop-bouncing-on-curved-surfaces-ncomms10034-s3.ogv#impact-phase-clean-noaudio,CC BY 4.0; clean derivative from Nature Communications supplementary movie imported via PubMed Central/Open Access Media Importer,release/media/videos_v2_mp4/vdcr_v2_000177.mp4,pass_candidate,"Clean derivative must show a droplet descending, contacting the surface, and spreading outward under impact inertia without retaining later rebound/retraction, source-title, plot, timestamp, audio, or metadata leakage. | triage_decision=pass_candidate; triage_notes=Short clean derivative keeps only the source-hidden side-view impact phase: the droplet descends, contacts the surface, flattens, and spreads laterally into a wide lamella under impact inertia. It removes source/title text, labels, timestamps, plots, audio, and metadata, and stops before the later rebound/retraction phase to reduce overlap with Droplet Spreading and Retraction.",vdcr_v2_000177,normalized_v2_mp4_noaudio,true
vdcr_v2_000064,vdcr_v2_round63_strandsandblasen_wangerooge_i_clean_noaudio,Aeolian Saltation,earth_environmental_systems,https://commons.wikimedia.org/wiki/File:Strandsandblasen_(Wangerooge)_i.webm#clean-noaudio,CC0 1.0; clean derivative from own-work Commons video by Rhetos,release/media/videos_v2_mp4/vdcr_v2_000178.mp4,pass_candidate,"Clean derivative must show near-ground wind-driven sand transport consistent with aeolian saltation, without audio or source-title metadata leakage. | triage_decision=pass_candidate; triage_notes=Clean derivative removes audio and source metadata while preserving near-ground wind-driven sand transport over the beach surface. The sequence supports Aeolian Saltation at the macroscopic saltation-sheet level; no in-frame answer text or source labels are visible. Keep the production gate strict: do not treat generic dust suspension or scenic blowing-sand clips as pass unless near-surface transport is visually central.",vdcr_v2_000178,normalized_v2_mp4_noaudio,true
vdcr_v2_000065,vdcr_v2_round65_couette_cell_laminar_reversibility_clean_noaudio,Stokes Flow Kinematic Reversibility,physics_physical_systems,https://commons.wikimedia.org/wiki/File:Couette_Cell_for_Displaying_the_Properties_of_Laminar_Flow_-_UNM_Physics_and_Astronomy.webm#clean-noaudio,CC BY 3.0; YouTube license reviewed on Commons; author UNM Physics and Astronomy; clean derivative keeps original license terms,release/media/videos_v2_mp4/vdcr_v2_000179.mp4,pass_candidate,"Candidate must show laminar deformation followed by reversed motion that restores the pattern, not merely steady layered Couette flow. | triage_decision=pass_candidate; triage_notes=Clean derivative removes audio and metadata while preserving laminar dye deformation followed by reversed motion toward restoration.",vdcr_v2_000179,normalized_v2_mp4_noaudio,true
vdcr_v2_000066,vdcr_v2_round65_droplet_spreading_retraction_curved_surface_clean_crop_noaudio,Droplet Spreading and Retraction,physics_physical_systems,https://commons.wikimedia.org/wiki/File:Symmetry-breaking-in-drop-bouncing-on-curved-surfaces-ncomms10034-s3.ogv#clean-crop-noaudio,CC BY 4.0; Nature Communications OA supplementary movie; clean derivative keeps original license terms,release/media/videos_v2_mp4/vdcr_v2_000180.mp4,pass_candidate,"Candidate must show a droplet impacting, spreading, retracting, and bouncing or recoiling over time, not a static droplet footprint. | triage_decision=pass_candidate; triage_notes=Clean derivative removes lower plot panels and metadata while preserving droplet impact, spreading, retraction, and rebound views.",vdcr_v2_000180,normalized_v2_mp4_noaudio,true
vdcr_v2_000067,vdcr_v2_round65_ebullicion_boiling_animation_clean_crop_noaudio,Boiling Bubble Nucleation and Departure,physics_physical_systems,https://commons.wikimedia.org/wiki/File:Ebullici%C3%B3n.webm#clean-crop-noaudio,wikimedia_commons_license_verify_on_page; own work by Cristobalsanchezruiz; clean derivative keeps original license terms,release/media/videos_v2_mp4/vdcr_v2_000181.mp4,pass_candidate,"Candidate must show bubbles nucleating and departing during boiling, not only a static pot or generic water motion. | triage_decision=pass_candidate; triage_notes=Clean derivative removes audio, metadata, and bottom temperature/boiling-point text while preserving bubble nucleation and departure.",vdcr_v2_000181,normalized_v2_mp4_noaudio,true
vdcr_v2_000068,vdcr_v2_round65_jacobs_ladder_ascending_arc_clean_noaudio,Electric Arc Formation and Bending,physics_physical_systems,https://commons.wikimedia.org/wiki/File:Jacob%27s_Ladder_(ascending_electrical_arc).webm#clean-noaudio,wikimedia_commons_license_verify_on_page; clean derivative keeps original license terms,release/media/videos_v2_mp4/vdcr_v2_000182.mp4,pass_candidate,"Candidate must show electric arc ignition, bending, and upward motion between electrodes, not a static glowing wire or lightning still. | triage_decision=pass_candidate; triage_notes=Clean derivative removes audio and metadata while preserving arc ignition, bending, and upward motion between electrodes.",vdcr_v2_000182,normalized_v2_mp4_noaudio,true
vdcr_v2_000069,vdcr_v2_round65_synchronized_metronomes_clean_noaudio,Coupled Pendulum Synchronization,physics_physical_systems,https://commons.wikimedia.org/wiki/File:Wesphysdemo_-_Synchronized_Metronomes.webm#clean-noaudio,CC BY 3.0; YouTube license reviewed on Commons; author wesphysdemo; clean derivative keeps original license terms,release/media/videos_v2_mp4/vdcr_v2_000183.mp4,pass_candidate,"Candidate must show initially out-of-phase metronomes/pendula becoming synchronized through a shared movable base, not merely already-synchronized oscillation. | triage_decision=pass_candidate; triage_notes=Clean derivative removes audio and metadata while preserving metronomes transitioning from unsynchronized to synchronized motion through a shared base.",vdcr_v2_000183,normalized_v2_mp4_noaudio,true
vdcr_v2_000070,vdcr_v2_round66_eqi_glacier_calving_slow_motion_clean_noaudio,Ice Cliff Calving,earth_environmental_systems,https://commons.wikimedia.org/wiki/File:040_Eqi_glacier_calving_filmed_in_slow_motion_(Greenland)_Video_by_Giles_Laurent.webm#clean-noaudio,CC BY-SA 4.0; own work by Giles Laurent; featured media on Commons; clean derivative keeps original license terms,release/media/videos_v2_mp4/vdcr_v2_000184.mp4,pass_candidate,"Candidate must show ice cliff failure and falling ice blocks over time, not merely a static glacier front. | triage_decision=pass_candidate; triage_notes=Clean derivative removes audio and metadata while preserving a glacier ice cliff collapsing into the water with dust/spray evolution.",vdcr_v2_000184,normalized_v2_mp4_noaudio,true
vdcr_v2_000071,vdcr_v2_round67_tidal_current_spaghettieffekt_clean_noaudio,Tidal Current Acceleration,earth_environmental_systems,https://commons.wikimedia.org/wiki/File:Gezeitenstufe_(Spaghettieffekt).webm#clean-noaudio,CC0 1.0; own work by Rhetos; clean derivative keeps original license terms,release/media/videos_v2_mp4/vdcr_v2_000185.mp4,pass_candidate,"Clean derivative must show visible floating debris or water features accelerating through a tidal current gradient over time, not a generic harbor water scene. | triage_decision=pass_candidate; triage_notes=Clean no-audio derivative shows floating debris and water-surface texture entering a faster tidal flow zone near the harbor, making the acceleration gradient observable over time without relying on source title, audio, or metadata.",vdcr_v2_000185,normalized_v2_mp4_noaudio,true
vdcr_v2_000072,vdcr_v2_round69_tidal_current_stufeneffekt_clean_crop_noaudio,Tidal Current Acceleration,earth_environmental_systems,https://commons.wikimedia.org/wiki/File:Gezeitenstufe_(Stufeneffekt).webm#clean-crop-noaudio,CC0 1.0; own work by Rhetos; clean derivative keeps original license terms,release/media/videos_v2_mp4/vdcr_v2_000186.mp4,pass_candidate,"Clean derivative must show water accelerating across a visible tidal-current step or gradient over time, not a static harbor water scene. | triage_decision=pass_candidate; triage_notes=Clean cropped no-audio derivative shows roughened fast-flow water crossing a visible tidal-current step/gradient, grounding tidal current acceleration without title, audio, metadata, or black-bar clutter.",vdcr_v2_000186,normalized_v2_mp4_noaudio,true
vdcr_v2_000073,vdcr_v2_round70_todes_priel_flood_tide_channel_infilling_seg_000_060_clean_noaudio,Flood-Tide Channel Infilling,earth_environmental_systems,https://commons.wikimedia.org/wiki/File:Todes-Priel_(Gefahr_bei_Flut).webm#clean-seg-000-060-noaudio,CC0 1.0; own work by Rhetos; clean derivative keeps original license terms,release/media/videos_v2_mp4/vdcr_v2_000187.mp4,pass_candidate,"Clean derivative must show repeated waves or rising flood tide filling a low channel/rill over time, not static wet sand or generic surf. | triage_decision=pass_candidate; triage_notes=Clean 0-60s no-audio segment shows successive waves spreading into a low beach channel/rill and enlarging the connected water-filled area, grounding flood-tide channel infilling without source title, audio, or metadata leakage.",vdcr_v2_000187,normalized_v2_mp4_noaudio,true
vdcr_v2_000074,vdcr_v2_round73_dust_storm_southern_california_cira_seg_032_068_clean_crop_noaudio,Dust Storm Front Propagation,earth_environmental_systems,https://commons.wikimedia.org/wiki/File:Dust_storm_in_southern_California_(CIRA_2017-03-30).webm#clean-crop-noaudio,Public Domain US NOAA via GOES imagery by CSU/CIRA & NOAA; clean derivative strips audio/metadata and crops source overlays,release/media/videos_v2_mp4/vdcr_v2_000188.mp4,pass_candidate,"Clean middle segment should show a dust plume/front propagating across the satellite scene without relying on in-frame annotations. | triage_decision=pass_candidate; triage_notes=Clean 3.2-6.8s cropped derivative shows a coherent dust plume/front advancing across the satellite scene over time; audio, metadata, bottom overlays, and answer-bearing annotations are removed.",vdcr_v2_000188,normalized_v2_mp4_noaudio,true
vdcr_v2_000075,vdcr_v2_round75_strandrinne_prielstromung_flood_tide_channel_infilling_seg_070_100_clean_noaudio,Flood-Tide Channel Infilling,earth_environmental_systems,https://commons.wikimedia.org/wiki/File:Strandrinne_(Prielstr%C3%B6mung).webm#clean-seg-070-100-noaudio,CC BY-SA 4.0; own work by Rhetos; clean derivative strips audio/metadata and excludes title/annotation frames,release/media/videos_v2_mp4/vdcr_v2_000189.mp4,pass_candidate,Clean segment should show incoming tidal water occupying and flowing through a shallow beach/creek channel over time without in-frame explanatory text. | triage_decision=pass_candidate; triage_notes=Clean 70-100s derivative removes audio and explanatory frames while showing incoming tidal water occupying and flowing through a beach/creek channel over time; no answer-bearing text is visible in-frame.,vdcr_v2_000189,normalized_v2_mp4_noaudio,true
vdcr_v2_000076,vdcr_v2_round77_andes_mountain_wave_clouds_clean_crop_noaudio,Orographic Cloud Formation,earth_environmental_systems,https://commons.wikimedia.org/wiki/File:A_multitude_of_mountain_wave_clouds_on_the_lee_of_the_Andes_(CIRA_2019-07-16).webm#clean-crop-noaudio,Public Domain US NOAA via GOES imagery by CSU/CIRA & NOAA; clean derivative strips audio/metadata and crops bottom timestamp,release/media/videos_v2_mp4/vdcr_v2_000190.mp4,pass_candidate,"Clean satellite sequence should show terrain-forced lee-side wave cloud bands organizing along the Andes over time without relying on source captions. | triage_decision=pass_candidate; triage_notes=Clean cropped derivative removes audio, metadata, and the bottom timestamp while preserving the satellite sequence of lee-side wave cloud bands organizing along the Andes; no answer-bearing source text is visible.",vdcr_v2_000190,normalized_v2_mp4_noaudio,true
vdcr_v2_000077,vdcr_v2_round78_wangerooge_rip_current_clean_noaudio,Rip Current Formation,earth_environmental_systems,"https://commons.wikimedia.org/wiki/File:Brandungsr%C3%BCckstrom_(Rip_current,_Wangerooge).webm#clean-noaudio",CC0 1.0; own work by Rhetos; clean derivative strips audio/metadata,release/media/videos_v2_mp4/vdcr_v2_000191.mp4,pass_candidate,Clean sequence should show a localized return current moving seaward through or beneath incoming breaking waves without relying on source captions. | triage_decision=pass_candidate; triage_notes=Clean no-audio derivative shows localized foam/water return flow moving seaward through the surf zone beneath or against incoming breaking waves; no in-frame answer-bearing text is visible.,vdcr_v2_000191,normalized_v2_mp4_noaudio,true
vdcr_v2_000078,vdcr_v2_round79_cedar_creek_fire_pyrocumulonimbus_nolabels,Pyrocumulus Development,earth_environmental_systems,https://commons.wikimedia.org/wiki/File:Cedar_Creek_Fire_Produces_Pyrocumulonimbus_(CIRA_2022-09-11_-_nolabels).webm,Public Domain US NOAA via GOES imagery by CSU/CIRA & NOAA,release/media/videos_v2_mp4/vdcr_v2_000192.mp4,pass_candidate,"Candidate should show wildfire-driven convective cloud billows growing or expanding over time, not merely static smoke or a labeled fire map. | triage_decision=pass_candidate; triage_notes=No-label NOAA/CIRA satellite sequence has no audio stream and no answer-bearing text. It shows wildfire-driven convective cloud billows growing and expanding above the smoke plume over time, supporting Pyrocumulus Development rather than generic smoke dispersion.",vdcr_v2_000192,normalized_v2_mp4_noaudio,true
vdcr_v2_000079,vdcr_v2_round7_tesla_flyback_5_53_noaudio,Tesla Coil Streamer Branching,physics_physical_systems,https://commons.wikimedia.org/wiki/File:Flyback_Powered_Tesla_Coil.webm#noaudio-clean,CC BY 3.0 verify_on_page,release/media/videos_v2_mp4/vdcr_v2_000193.mp4,pass_candidate,"Clean derivative should show transient branching streamer discharges from a Tesla coil without audio or source metadata. | triage_decision=pass_candidate; triage_notes=Clean no-audio derivative shows repeated transient purple streamer branches growing, splitting, and restriking from the Tesla coil toroid; no audio, metadata stream, or readable answer-bearing text remains.",vdcr_v2_000193,normalized_v2_mp4_noaudio,true
vdcr_v2_000080,vdcr_v2_round7_tesla_small_5_43_noaudio,Tesla Coil Streamer Branching,physics_physical_systems,https://commons.wikimedia.org/wiki/File:Tesla_coil_(small).webm#noaudio-clean,CC BY 3.0 verify_on_page,release/media/videos_v2_mp4/vdcr_v2_000194.mp4,pass_candidate,Clean derivative should show a second visually distinct Tesla coil producing transient streamer discharges without audio or source metadata. | triage_decision=pass_candidate; triage_notes=Clean no-audio derivative shows a second visually distinct Tesla coil setup with intermittent streamer branches/restrikes around the toroid; background text is not answer-bearing and the sample is source-hidden.,vdcr_v2_000194,normalized_v2_mp4_noaudio,true
vdcr_v2_000081,vdcr_v2_round8_arcus_uday_river_noaudio,Gust Front Propagation,earth_environmental_systems,https://commons.wikimedia.org/wiki/File:Cumulonimbus_arcus_over_Uday_River.webm#metadata-clean,CC BY 4.0 verify_on_page,release/media/videos_v2_mp4/vdcr_v2_000195.mp4,pass_candidate,Clean derivative should show a shelf-cloud / thunderstorm outflow boundary advancing over the landscape without relying on source title or metadata. | triage_decision=pass_candidate; triage_notes=Clean metadata-stripped derivative shows a ground-view shelf-cloud / gust-front boundary advancing across the landscape; no audio stream or readable answer-bearing text is present.,vdcr_v2_000195,normalized_v2_mp4_noaudio,true
vdcr_v2_000082,vdcr_v2_round93_matorral_beach_swash_01_noaudio,Beach Swash-Backwash Cycle,earth_environmental_systems,https://commons.wikimedia.org/wiki/File:P%C3%A1jara_-_Morro_Jable_-_Playa_del_Matorral_(0)_01.ogv#v2-round93-clean-noaudio,CC BY-SA 3.0 or GFDL; own work by Frank Vincentz,release/media/videos_v2_mp4/vdcr_v2_000196.mp4,pass_candidate,Clean derivative shows a breaker running up the beach face followed by retreating thin backwash sheets and foam traces. | triage_decision=pass_candidate; triage_notes=Pass: clean derivative strips data stream and metadata while preserving a short sequence of wave runup followed by retreating thin backwash sheets and foam traces across the beach face. This is a third distinct supporting video for Beach Swash-Backwash Cycle.,vdcr_v2_000196,normalized_v2_mp4_noaudio,true
vdcr_v2_000083,vdcr_v2_round99_upward_erosion_noaudio,Headward Erosion,earth_environmental_systems,https://commons.wikimedia.org/wiki/File:Upward-erosion.ogv#v2-round99-clean-noaudio,CC BY-SA 2.5 Commons video,release/media/videos_v2_mp4/vdcr_v2_000197.mp4,pass_candidate,Clean derivative shows an erosion head/backcut propagating through a sandy slope with source audio and metadata removed. | triage_decision=pass_candidate; triage_notes=Pass: clean derivative shows an erosion head/backcut growing and migrating through a sandy slope over time. No in-frame answer text is visible.,vdcr_v2_000197,normalized_v2_mp4_noaudio,true
vdcr_v2_000084,vdcr_v2_round14_double_pendulum_simreal_noaudio,Double Pendulum Chaos,physics_physical_systems,https://commons.wikimedia.org/wiki/File:Double_pendulum_simultaneous_realisations.ogv#metadata-clean,CC BY-SA 4.0; audio and metadata stripped locally,release/media/videos_v2_mp4/vdcr_v2_000198.mp4,pass_candidate,Clean derivative shows six same-start physical double-pendulum realizations diverging over time; the temporal divergence is the evidence for chaotic sensitivity. | triage_decision=pass_candidate; triage_notes=Clean derivative shows six physical double-pendulum trials separating from similar initial motion into visibly different trajectories; no audio or source/title metadata remains.,vdcr_v2_000198,normalized_v2_mp4_noaudio,true
vdcr_v2_000085,vdcr_v2_round80_canada_wildfires_pyrocumulus_nolabels,Pyrocumulus Development,earth_environmental_systems,https://commons.wikimedia.org/wiki/File:Pyrocumulus_Clouds_From_Wildfires_in_Canada_(CIRA_2025-05-13_-_nolabels).webm,Public Domain US NOAA via GOES imagery by CSU/CIRA & NOAA,release/media/videos_v2_mp4/vdcr_v2_000199.mp4,pass_candidate,"Candidate should show pyrocumulus clouds and smoke plumes billowing from wildfires over time, not static smoke or generic cloud cover. | triage_decision=pass_candidate; triage_notes=No-label NOAA/CIRA satellite sequence has no audio stream and no answer-bearing text. It shows pyrocumulus cloud billows growing and expanding from multiple wildfire smoke plumes over time, supporting Pyrocumulus Development rather than generic static smoke.",vdcr_v2_000199,normalized_v2_mp4_noaudio,true
vdcr_v2_000086,curated_002001_iodine_clock_bottomblur_noaudio,Iodine Clock Reaction,chemistry_materials_change,https://commons.wikimedia.org/wiki/File:Iodine_Clock_Reaction.ogv#bottomblur-noaudio,wikimedia_commons_license_verify_on_page,release/media/videos_v2_mp4/vdcr_v2_000200.mp4,pass_candidate,"Clean bottom-blur derivative should show the delayed rapid dark color transition of an iodine clock reaction without relying on audio, source title text, or readable tabletop handwritten labels. | triage_decision=pass_candidate; triage_notes=Clean no-audio derivative preserves the delayed transition from clear/colorless solutions to dark iodine-starch color while blurring lower tabletop handwriting so no answer/source text is readable.",vdcr_v2_000200,normalized_v2_mp4_noaudio,true
vdcr_v2_000087,curated_002003,Chemical Garden Growth,chemistry_materials_change,https://commons.wikimedia.org/wiki/File:Growth_of_a_chemical_garden.ogv,wikimedia_commons_license_verify_on_page,release/media/videos_v2_mp4/vdcr_v2_000201.mp4,pass_candidate,"Candidate should show mineral tube growth over time in a chemical garden, not merely the final grown structure. | triage_decision=pass_candidate; triage_notes=strong mineral tube growth over time; no obvious sparse-frame text leakage",vdcr_v2_000201,normalized_v2_mp4_noaudio,true
vdcr_v2_000088,curated_002006,Briggs-Rauscher Reaction,chemistry_materials_change,https://commons.wikimedia.org/wiki/File:Briggs%E2%80%93Rauscher_reaction.webm,CC BY-SA 4.0 verify_on_page,release/media/videos_v2_mp4/vdcr_v2_000202.mp4,pass_candidate,"Candidate should show oscillating color changes characteristic of the Briggs-Rauscher reaction, not merely a static reaction vessel. | triage_decision=pass_candidate; triage_notes=strong repeated color oscillation visible across sparse frames",vdcr_v2_000202,normalized_v2_mp4_noaudio,true
vdcr_v2_000089,curated_002007,Elephant Toothpaste Foam Growth,chemistry_materials_change,https://commons.wikimedia.org/wiki/File:14._%D0%A1%D0%BB%D0%BE%D0%BD%D0%BE%D0%B2%D1%81%D0%BA%D0%B0_%D0%BF%D0%B0%D1%81%D1%82%D0%B0_%D0%B7%D0%B0_%D0%B7%D0%B0%D0%B1%D0%B8.webm,CC BY-SA 4.0 verify_on_page,release/media/videos_v2_mp4/vdcr_v2_000203.mp4,pass_candidate,"Candidate should show catalytic decomposition generating rapid foam growth, not merely a static foam column after the reaction. | triage_decision=pass_candidate; triage_notes=Clear rapid foam-column growth from reaction setup; no answer-bearing in-frame text visible in sparse sheet.",vdcr_v2_000203,normalized_v2_mp4_noaudio,true
vdcr_v2_000090,curated_002008,Chromatography Solvent Front Migration,chemistry_materials_change,https://commons.wikimedia.org/wiki/File:Separation_of_Photosynthetic_Pigments_by_Paper_Chromatography.webm,CC BY 3.0 verify_on_page,release/media/videos_v2_mp4/vdcr_v2_000204.mp4,pass_candidate,"Candidate should show solvent front and pigment bands migrating over time, not only the final chromatogram. | triage_decision=pass_candidate; triage_notes=Sparse frames show pigment band/front changing position over time; motion is subtle but temporally necessary.",vdcr_v2_000204,normalized_v2_mp4_noaudio,true
vdcr_v2_000091,curated_003002,Phototropism,biology_living_systems,https://commons.wikimedia.org/wiki/File:Azuki_Bean_phototropism.ogv,public_domain_verify_on_page,release/media/videos_v2_mp4/vdcr_v2_000205.mp4,pass_candidate,"Candidate should show plant bending/growth direction change in response to light over time, not merely a static plant orientation. | triage_decision=pass_candidate; triage_notes=clean time-lapse plant bending; no obvious sparse-frame text leakage",vdcr_v2_000205,normalized_v2_mp4_noaudio,true
vdcr_v2_000092,curated_007006,Phagocytic Engulfment,biology_living_systems,https://commons.wikimedia.org/wiki/File:In-vivo-characterization-of-microglial-engulfment-of-dying-neurons-in-the-zebrafish-spinal-cord-Video4.ogv,CC BY 4.0 verify_on_page,release/media/videos_v2_mp4/vdcr_v2_000206.mp4,pass_candidate,"Candidate should show a cell moving toward and engulfing debris or a target over time, not merely a static fluorescence overlay. | triage_decision=pass_candidate; triage_notes=Fluorescence sequence shows red target/debris changing relative to surrounding microglia; visually subtle and should receive biology-review confirmation before formal release.",vdcr_v2_000206,normalized_v2_mp4_noaudio,true
vdcr_v2_000093,vdcr_archive_b02_000009_seg_012000_059800_crop_bottom_noaudio,Belousov-Zhabotinsky Reaction,chemistry_materials_change,https://archive.org/details/youtube-4rYX4ROqRlg#t=12.0,archive_license_verify_on_page,release/media/videos_v2_mp4/vdcr_v2_000207.mp4,pass_candidate,Clean derivative must show evolving reaction-diffusion rings and spiral chemical-wave dynamics in a dish without relying on source title text or speed overlays. | triage_decision=pass_candidate; triage_notes=Cropped no-audio derivative removes bottom speed overlays and source-title metadata while preserving visible reaction-diffusion ring and spiral chemical-wave dynamics in the dish.,vdcr_v2_000207,normalized_v2_mp4_noaudio,true
